codigo_sgif,observ,codigo_rc,distrito,concelho,freguesia,area_arborizada,area_nao_arborizada,dia_semana,reacendimento,causa,data_inicio,hora_inicio,primeira_intervencao,data_fim,hora_fim
AG0418,,RC15000009,FARO,FARO,ESTOI,0,0.003,1,,DES,1994-10-16 18:43:00,1994-10-16 18:43:00,,1994-10-16 20:30:00,1994-10-16 20:30:00
AG0446,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.003,7,,DES,1994-12-17 16:44:00,1994-12-17 16:44:00,,1994-12-17 18:20:00,1994-12-17 18:20:00
AG0076,,RC15000010,FARO,LOULE,QUARTEIRA,0,0.004,1,,DES,1994-08-01 00:05:00,1994-08-01 00:05:00,,1994-08-01 00:40:00,1994-08-01 00:40:00
AG0081,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.004,4,,DES,1994-05-11 21:24:00,1994-05-11 21:24:00,,1994-05-11 21:47:00,1994-05-11 21:47:00
AG0255,,RC15000006,FARO,SILVES,S.M.SERRA,0,0.004,1,,DES,1994-07-24 17:05:00,1994-07-24 17:05:00,,1994-07-24 19:33:00,1994-07-24 19:33:00
AG0339,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.004,1,,DES,1994-09-04 02:39:00,1994-09-04 02:39:00,,1994-09-04 03:25:00,1994-09-04 03:25:00
AG0008,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.005,6,,DES,1994-12-11 01:47:00,1994-12-11 01:47:00,,1994-12-11 03:00:00,1994-12-11 03:00:00
AG0017,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.005,7,,DES,1994-03-19 22:30:00,1994-03-19 22:30:00,,1994-03-19 23:24:00,1994-03-19 23:24:00
AG0037,,RC15000015,FARO,TAVIRA,STª.MARIA,0,0.005,7,,DES,1994-04-16 16:56:00,1994-04-16 16:56:00,,1994-04-16 18:18:00,1994-04-16 18:18:00
AG0056,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.005,7,,DES,1994-04-30 13:40:00,1994-04-30 13:40:00,,1994-04-30 14:15:00,1994-04-30 14:15:00
AG0061,,RC15000006,FARO,SILVES,S.M.SERRA,0,0.005,1,,DES,1994-05-01 14:24:00,1994-05-01 14:24:00,,1994-05-01 16:00:00,1994-05-01 16:00:00
AG0077,,RC15000009,FARO,FARO,ESTOI,0,0.005,1,,DES,1994-05-08 14:35:00,1994-05-08 14:35:00,,1994-05-08 15:25:00,1994-05-08 15:25:00
AG0099,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.005,2,,DES,1994-06-06 23:51:00,1994-06-06 23:51:00,,1994-06-07 00:32:00,1994-06-07 00:32:00
AG0101,,RC15000011,FARO,OLHÃO,QUELFES,0,0.005,3,,DES,1994-06-07 10:23:00,1994-06-07 10:23:00,,1994-06-07 10:55:00,1994-06-07 10:55:00
AG0117,,RC15000011,FARO,OLHÃO,FUZETA,0,0.005,1,,DES,1994-06-12 17:58:00,1994-06-12 17:58:00,,1994-06-12 18:55:00,1994-06-12 18:55:00
AG0144,,RC15000009,FARO,FARO,SE,0,0.005,7,,DES,1994-06-25 22:48:00,1994-06-25 22:48:00,,1994-06-25 23:10:00,1994-06-25 23:10:00
AG0177,,RC15000002,FARO,LAGOA,ESTOMBAR,0,0.005,6,,DES,1994-07-01 15:33:00,1994-07-01 15:33:00,,1994-07-01 16:13:00,1994-07-01 16:13:00
AG0218,,RC15000015,FARO,TAVIRA,STº.ESTEVÃO,0,0.005,3,,DES,1994-07-12 15:15:00,1994-07-12 15:15:00,,1994-07-12 16:01:00,1994-07-12 16:01:00
AG0244,,RC15000005,FARO,PORTIMÃO,ALVOR,0,0.005,4,,DES,1994-07-20 16:04:00,1994-07-20 16:04:00,,1994-07-20 16:55:00,1994-07-20 16:55:00
AG0264,,RC15000015,FARO,TAVIRA,STª.C.F.BISPO,0,0.005,5,,DES,1994-07-28 02:30:00,1994-07-28 02:30:00,,1994-07-28 03:45:00,1994-07-28 03:45:00
AG0267,,RC15000016,FARO,V.R.S.ANTÓNIO,V.R.S.ANTÓNIO,0,0.005,7,,DES,1994-07-30 18:22:00,1994-07-30 18:22:00,,1994-07-30 19:02:00,1994-07-30 19:02:00
AG0279,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.005,1,,DES,1994-08-07 06:24:00,1994-08-07 06:24:00,,1994-08-07 07:48:00,1994-08-07 07:48:00
AG0289,,RC15000004,FARO,MONCHIQUE,MONCHIQUE,0,0.005,6,,DES,1994-08-12 18:03:00,1994-08-12 18:03:00,,1994-08-12 18:45:00,1994-08-12 18:45:00
AG0302,,RC15000006,FARO,SILVES,S.M.SERRA,0,0.005,7,,DES,1994-08-20 16:25:00,1994-08-20 16:25:00,,1994-08-20 19:05:00,1994-08-20 19:05:00
AG0318,,RC15000002,FARO,LAGOA,PORCHES,0,0.005,4,,DES,1994-08-24 02:35:00,1994-08-24 02:35:00,,1994-08-24 03:38:00,1994-08-24 03:38:00
AG0326,,RC15000011,FARO,OLHÃO,OLHÃO,0,0.005,2,,DES,1994-08-29 21:25:00,1994-08-29 21:25:00,,1994-08-29 22:05:00,1994-08-29 22:05:00
AG0333,,RC15000009,FARO,FARO,S.PEDRO,0,0.005,5,,DES,1994-09-01 19:29:00,1994-09-01 19:29:00,,1994-09-01 20:20:00,1994-09-01 20:20:00
AG0338,,RC15000014,FARO,C.MARIM,C.MARIM,0,0.005,1,,DES,1994-09-04 02:22:00,1994-09-04 02:22:00,,1994-09-04 03:08:00,1994-09-04 03:08:00
AG0365,,RC15000011,FARO,OLHÃO,OLHÃO,0,0.005,6,,DES,1994-09-16 14:01:00,1994-09-16 14:01:00,,1994-09-16 14:25:00,1994-09-16 14:25:00
AG0371,,RC15000002,FARO,LAGOA,LAGOA,0,0.005,1,,DES,1994-09-18 09:32:00,1994-09-18 09:32:00,,1994-09-18 10:20:00,1994-09-18 10:20:00
AG0393,,RC15000002,FARO,LAGOA,CARVOEIRO,0,0.005,6,,DES,1994-09-30 12:57:00,1994-09-30 12:57:00,,1994-09-30 13:20:00,1994-09-30 13:20:00
AG0397,,RC15000015,FARO,TAVIRA,LUZ,0,0.005,1,,DES,1994-10-02 12:52:00,1994-10-02 12:52:00,,1994-10-02 14:19:00,1994-10-02 14:19:00
AG0420,,RC15000015,FARO,TAVIRA,STª.MARIA,0,0.005,5,,DES,1994-10-20 12:47:00,1994-10-20 12:47:00,,1994-10-21 02:47:00,1994-10-21 02:47:00
AG0432,,RC15000003,FARO,LAGOS,BENSAFRIM,0,0.005,3,,DES,1994-11-01 20:07:00,1994-11-01 20:07:00,,1994-11-01 21:05:00,1994-11-01 21:05:00
AG0435,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.005,1,,DES,1994-11-13 16:40:00,1994-11-13 16:40:00,,1994-11-13 17:55:00,1994-11-13 17:55:00
AG0439,,RC15000007,FARO,V.BISPO,V.BISPO,0,0.005,5,,DES,1994-11-24 17:45:00,1994-11-24 17:45:00,,1994-11-25 12:02:00,1994-11-25 12:02:00
AG0345,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.006,4,,DES,1994-09-07 15:01:00,1994-09-07 15:01:00,,1994-09-07 16:08:00,1994-09-07 16:08:00
AG0102,,RC15000005,FARO,PORTIMÃO,M.GRANDE,0,0.007,4,,DES,1994-06-08 13:28:00,1994-06-08 13:28:00,,1994-06-08 14:56:00,1994-06-08 14:56:00
AG0089,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.008,1,,DES,1994-05-29 19:42:00,1994-05-29 19:42:00,,1994-05-29 20:30:00,1994-05-29 20:30:00
AG0007,,RC15000007,FARO,V.BISPO,RAPOSEIRA,0,0.01,5,,DES,1994-02-10 15:54:00,1994-02-10 15:54:00,,1994-02-10 16:35:00,1994-02-10 16:35:00
AG0009,,RC15000015,FARO,TAVIRA,CONCEIÇÃO,0,0.01,6,,DES,1994-02-11 14:56:00,1994-02-11 14:56:00,,1994-02-11 16:05:00,1994-02-11 16:05:00
AG0020,,RC15000015,FARO,TAVIRA,STª.MARIA,0,0.01,3,,DES,1994-03-29 14:42:00,1994-03-29 14:42:00,,1994-03-29 16:00:00,1994-03-29 16:00:00
AG0058,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.01,7,,DES,1994-04-30 13:05:00,1994-04-30 13:05:00,,1994-04-30 13:26:00,1994-04-30 13:26:00
AG0078,,RC15000015,FARO,TAVIRA,TAVIRA,0,0.01,1,,DES,1994-05-08 22:31:00,1994-05-08 22:31:00,,1994-05-08 23:14:00,1994-05-08 23:14:00
AG0091,,RC15000002,FARO,LAGOA,ESTOMBAR,0,0.01,1,,DES,1994-05-29 19:33:00,1994-05-29 19:33:00,,1994-05-29 21:40:00,1994-05-29 21:40:00
AG0119,,RC15000002,FARO,LAGOA,FERRAGUDO,0,0.01,2,,DES,1994-06-13 16:50:00,1994-06-13 16:50:00,,1994-06-13 17:47:00,1994-06-13 17:47:00
AG0130,,RC15000002,FARO,LAGOA,ESTOMBAR,0,0.01,4,,DES,1994-06-22 00:54:00,1994-06-22 00:54:00,,1994-06-22 01:35:00,1994-06-22 01:35:00
AG0140,,RC15000011,FARO,OLHÃO,OLHÃO,0,0.01,7,,DES,1994-06-25 01:30:00,1994-06-25 01:30:00,,1994-06-25 02:20:00,1994-06-25 02:20:00
AG0151,,RC15000015,FARO,TAVIRA,LUZ,0,0.01,1,,DES,1994-06-26 16:00:00,1994-06-26 16:00:00,,1994-06-26 16:55:00,1994-06-26 16:55:00
AG0169,,RC15000015,FARO,TAVIRA,STª.MARIA,0,0.01,5,,DES,1994-06-30 13:56:00,1994-06-30 13:56:00,,1994-06-30 14:51:00,1994-06-30 14:51:00
AG0175,,RC15000002,FARO,LAGOA,CARVOEIRO,0,0.01,6,,DES,1994-07-01 21:25:00,1994-07-01 21:25:00,,1994-07-01 22:35:00,1994-07-01 22:35:00
AG0189,,RC15000016,FARO,V.R.S.ANTÓNIO,V.R.S.ANTÓNIO,0,0.01,3,,DES,1994-07-05 23:28:00,1994-07-05 23:28:00,,1994-07-06 00:12:00,1994-07-06 00:12:00
AG0190,,RC15000015,FARO,TAVIRA,CONCEIÇÃO,0,0.01,4,,DES,1994-07-06 17:46:00,1994-07-06 17:46:00,,1994-07-06 18:55:00,1994-07-06 18:55:00
AG0226,,RC15000004,FARO,MONCHIQUE,MONCHIQUE,0,0.01,6,,NEG,1994-07-15 19:10:00,1994-07-15 19:10:00,,1994-07-15 19:58:00,1994-07-15 19:58:00
AG0227,,RC15000006,FARO,SILVES,ALGOZ,0,0.01,7,,DES,1994-07-16 16:07:00,1994-07-16 16:07:00,,1994-07-16 16:30:00,1994-07-16 16:30:00
AG0283,,RC15000002,FARO,LAGOA,PORCHES,0,0.01,3,,DES,1994-08-09 00:40:00,1994-08-09 00:40:00,,1994-08-09 01:45:00,1994-08-09 01:45:00
AG0285,,RC15000002,FARO,LAGOA,ESTOMBAR,0,0.01,5,,DES,1994-08-11 17:49:00,1994-08-11 17:49:00,,1994-08-11 18:45:00,1994-08-11 18:45:00
AG0286,,RC15000015,FARO,TAVIRA,CONCEIÇÃO,0,0.01,5,,DES,1994-08-11 20:04:00,1994-08-11 20:04:00,,1994-08-11 21:10:00,1994-08-11 21:10:00
AG0341,,RC15000006,FARO,SILVES,S.M.SERRA,0,0.01,1,,DES,1994-09-04 14:12:00,1994-09-04 14:12:00,,1994-09-04 16:18:00,1994-09-04 16:18:00
AG0357,,RC15000006,FARO,SILVES,SILVES,0,0.01,3,,DES,1994-09-13 10:59:00,1994-09-13 10:59:00,,1994-09-13 11:30:00,1994-09-13 11:30:00
AG0361,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.01,3,,DES,1994-09-13 18:28:00,1994-09-13 18:28:00,,1994-09-13 19:30:00,1994-09-13 19:30:00
AG0366,,RC15000015,FARO,TAVIRA,SANTIAGO,0,0.01,6,,DES,1994-09-16 18:47:00,1994-09-16 18:47:00,,1994-09-16 19:15:00,1994-09-16 19:15:00
AG0374,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.01,2,,DES,1994-09-19 22:20:00,1994-09-19 22:20:00,,1994-09-19 22:50:00,1994-09-19 22:50:00
AG0376,,RC15000009,FARO,FARO,S.PEDRO,0,0.01,3,,DES,1994-09-20 19:15:00,1994-09-20 19:15:00,,1994-09-20 19:55:00,1994-09-20 19:55:00
AG0377,,RC15000003,FARO,LAGOS,ODEAXERE,0,0.01,3,,DES,1994-09-20 20:27:00,1994-09-20 20:27:00,,1994-09-20 21:50:00,1994-09-20 21:50:00
AG0380,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.01,4,,DES,1994-09-21 02:24:00,1994-09-21 02:24:00,,1994-09-21 03:53:00,1994-09-21 03:53:00
AG0389,,RC15000007,FARO,V.BISPO,BUDENS,0,0.01,4,,DES,1994-09-28 06:16:00,1994-09-28 06:16:00,,1994-09-28 08:12:00,1994-09-28 08:12:00
AG0391,,RC15000006,FARO,SILVES,S.M.SERRA,0,0.01,5,,DES,1994-09-29 12:37:00,1994-09-29 12:37:00,,1994-09-29 13:25:00,1994-09-29 13:25:00
AG0399,,RC15000002,FARO,LAGOA,PORCHES,0,0.01,2,,DES,1994-10-03 15:23:00,1994-10-03 15:23:00,,1994-10-03 17:10:00,1994-10-03 17:10:00
AG0402,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.01,2,,DES,1994-10-03 19:53:00,1994-10-03 19:53:00,,1994-10-03 20:59:00,1994-10-03 20:59:00
AG0405,,RC15000003,FARO,LAGOS,B.S.JOÃO,0,0.01,1,,DES,1994-10-09 18:47:00,1994-10-09 18:47:00,,1994-10-09 19:47:00,1994-10-09 19:47:00
AG0410,,RC15000007,FARO,V.BISPO,BUDENS,0,0.01,5,,DES,1994-10-13 17:28:00,1994-10-13 17:28:00,,1994-10-13 18:06:00,1994-10-13 18:06:00
AG0416,,RC15000015,FARO,TAVIRA,STª.MARIA,0,0.01,1,,DES,1994-10-16 16:41:00,1994-10-16 16:41:00,,1994-10-16 18:56:00,1994-10-16 18:56:00
AG0429,,RC15000007,FARO,V.BISPO,B.S.MIGUEL,0,0.01,1,,DES,1994-10-30 18:53:00,1994-10-30 18:53:00,,1994-10-30 20:08:00,1994-10-30 20:08:00
AG0430,,RC15000003,FARO,LAGOS,LUZ,0,0.01,2,,DES,1994-10-31 15:16:00,1994-10-31 15:16:00,,1994-10-31 16:13:00,1994-10-31 16:13:00
AG0186,,RC15000016,FARO,V.R.S.ANTÓNIO,V.R.S.ANTÓNIO,0,0.015,3,,DES,1994-07-05 14:30:00,1994-07-05 14:30:00,,1994-07-05 15:10:00,1994-07-05 15:10:00
AG0251,,RC15000009,FARO,FARO,STª.B.NEXE,0,0.015,6,,DES,1994-07-22 00:04:00,1994-07-22 00:04:00,,1994-07-22 01:05:00,1994-07-22 01:05:00
AG0354,,RC15000007,FARO,V.BISPO,BUDENS,0,0.015,1,,DES,1994-09-11 20:03:00,1994-09-11 20:03:00,,1994-09-11 21:25:00,1994-09-11 21:25:00
AG0031,,RC15000006,FARO,SILVES,SILVES,0,0.016,4,,DES,1994-04-06 09:55:00,1994-04-06 09:55:00,,1994-04-06 10:38:00,1994-04-06 10:38:00
AG0022,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.02,4,,DES,1994-04-13 06:03:00,1994-04-13 06:03:00,,1994-04-13 07:00:00,1994-04-13 07:00:00
AG0059,,RC15000010,FARO,LOULE,ALMANSIL,0,0.02,7,,DES,1994-04-30 13:09:00,1994-04-30 13:09:00,,1994-04-30 14:40:00,1994-04-30 14:40:00
AG0067,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.02,2,,DES,1994-05-02 15:04:00,1994-05-02 15:04:00,,1994-05-02 15:44:00,1994-05-02 15:44:00
AG0074,,RC15000005,FARO,PORTIMÃO,ALVOR,0,0.02,1,,DES,1994-05-08 20:55:00,1994-05-08 20:55:00,,1994-05-08 21:59:00,1994-05-08 21:59:00
AG0075,,RC15000006,FARO,SILVES,SILVES,0,0.02,1,,DES,1994-05-08 21:06:00,1994-05-08 21:06:00,,1994-05-08 22:28:00,1994-05-08 22:28:00
AG0083,,RC15000006,FARO,SILVES,SILVES,0,0.02,5,,DES,1994-05-26 15:10:00,1994-05-26 15:10:00,,1994-05-26 15:55:00,1994-05-26 15:55:00
AG0085,,RC15000001,FARO,ALJEZUR,BORDEIRA,0,0.02,7,,DES,1994-05-28 18:12:00,1994-05-28 18:12:00,,1994-05-28 19:29:00,1994-05-28 19:29:00
AG0086,,RC15000010,FARO,LOULE,QUARTEIRA,0,0.02,7,,DES,1994-05-28 16:28:00,1994-05-28 16:28:00,,1994-05-28 18:06:00,1994-05-28 18:06:00
AG0106,,RC15000016,FARO,V.R.S.ANTÓNIO,V.R.S.ANTÓNIO,0,0.02,6,,DES,1994-06-03 22:19:00,1994-06-03 22:19:00,,1994-06-03 22:45:00,1994-06-03 22:45:00
AG0110,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.02,5,,DES,1994-06-09 17:53:00,1994-06-09 17:53:00,,1994-06-09 18:35:00,1994-06-09 18:35:00
AG0118,,RC15000010,FARO,LOULE,S.CLEMENTE,0,0.02,2,,DES,1994-06-13 16:03:00,1994-06-13 16:03:00,,1994-06-13 16:43:00,1994-06-13 16:43:00
AG0121,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.02,3,,DES,1994-06-14 17:18:00,1994-06-14 17:18:00,,1994-06-14 18:31:00,1994-06-14 18:31:00
AG0122,,RC15000009,FARO,FARO,ESTOI,0,0.02,3,,DES,1994-06-14 18:02:00,1994-06-14 18:02:00,,1994-06-14 19:15:00,1994-06-14 19:15:00
AG0123,,RC15000002,FARO,LAGOA,CARVOEIRO,0,0.02,4,,DES,1994-06-15 13:38:00,1994-06-15 13:38:00,,1994-06-15 14:40:00,1994-06-15 14:40:00
AG0161,,RC15000006,FARO,SILVES,S.B.MESSINES,0,0.02,3,,DES,1994-06-28 22:02:00,1994-06-28 22:02:00,,1994-06-28 23:05:00,1994-06-28 23:05:00
AG0170,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.02,5,,DES,1994-06-30 17:00:00,1994-06-30 17:00:00,,1994-06-30 17:30:00,1994-06-30 17:30:00
AG0179,,RC15000009,FARO,FARO,ESTOI,0,0.02,7,,DES,1994-07-02 10:58:00,1994-07-02 10:58:00,,1994-07-02 12:00:00,1994-07-02 12:00:00
AG0184,,RC15000015,FARO,TAVIRA,STª.LUZIA,0,0.02,2,,DES,1994-07-04 15:22:00,1994-07-04 15:22:00,,1994-07-04 16:07:00,1994-07-04 16:07:00
AG0191,,RC15000004,FARO,MONCHIQUE,MONCHIQUE,0,0.02,4,,DES,1994-07-06 12:43:00,1994-07-06 12:43:00,,1994-07-06 13:30:00,1994-07-06 13:30:00
AG0195,,RC15000014,FARO,C.MARIM,C.MARIM,0,0.02,6,,DES,1994-07-08 17:44:00,1994-07-08 17:44:00,,1994-07-08 19:20:00,1994-07-08 19:20:00
AG0209,,RC15000015,FARO,TAVIRA,LUZ,0,0.02,1,,DES,1994-07-10 15:27:00,1994-07-10 15:27:00,,1994-07-10 16:20:00,1994-07-10 16:20:00
AG0327,,RC15000006,FARO,SILVES,S.B.MESSINES,0,0.02,2,,DES,1994-08-29 00:52:00,1994-08-29 00:52:00,,1994-08-29 02:15:00,1994-08-29 02:15:00
AG0331,,RC15000015,FARO,TAVIRA,CACHOPO,0,0.02,5,,DES,1994-09-01 22:27:00,1994-09-01 22:27:00,,1994-09-01 23:55:00,1994-09-01 23:55:00
AG0348,,RC15000014,FARO,C.MARIM,ODELEITE,0,0.02,6,,DES,1994-09-09 16:46:00,1994-09-09 16:46:00,,1994-09-09 18:40:00,1994-09-09 18:40:00
AG0368,,RC15000016,FARO,V.R.S.ANTÓNIO,V.R.S.ANTÓNIO,0,0.02,7,,DES,1994-09-17 18:33:00,1994-09-17 18:33:00,,1994-09-17 19:05:00,1994-09-17 19:05:00
AG0415,,RC15000003,FARO,LAGOS,S.SEBASTIÃO,0,0.02,1,,DES,1994-10-16 16:22:00,1994-10-16 16:22:00,,1994-10-16 16:58:00,1994-10-16 16:58:00
AG0436,,RC15000001,FARO,ALJEZUR,ALJEZUR,0,0.02,1,,DES,1994-11-13 19:30:00,1994-11-13 19:30:00,,1994-11-13 20:45:00,1994-11-13 20:45:00
AG0442,,RC15000015,FARO,TAVIRA,STª.MARIA,0,0.02,1,,DES,1994-11-27 16:16:00,1994-11-27 16:16:00,,1994-11-27 17:40:00,1994-11-27 17:40:00
AG0043,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.025,3,,DES,1994-04-26,1994-04-26 00:00:00,,1994-04-26 01:12:00,1994-04-26 01:12:00
AG0133,,RC15000003,FARO,LAGOS,ODEAXERE,0,0.025,4,,DES,1994-06-22 15:53:00,1994-06-22 15:53:00,,1994-06-22 16:55:00,1994-06-22 16:55:00
AG0166,,RC15000006,FARO,SILVES,S.B.MESSINES,0,0.025,5,,DES,1994-06-30 20:44:00,1994-06-30 20:44:00,,1994-06-30 22:10:00,1994-06-30 22:10:00
AG0445,,RC15000004,FARO,MONCHIQUE,ALFERCE,0,0.025,3,,DES,1994-12-13 14:05:00,1994-12-13 14:05:00,,1994-12-13 15:25:00,1994-12-13 15:25:00
AG0023,,RC15000004,FARO,MONCHIQUE,MONCHIQUE,0,0.03,4,,DES,1994-04-13 19:10:00,1994-04-13 19:10:00,,1994-04-13 20:30:00,1994-04-13 20:30:00
AG0041,,RC15000011,FARO,OLHÃO,OLHÃO,0,0.03,5,,DES,1994-04-21 13:26:00,1994-04-21 13:26:00,,1994-04-21 14:05:00,1994-04-21 14:05:00
AG0049,,RC15000013,FARO,ALCOUTIM,ALCOUTIM,0,0.03,5,,DES,1994-04-28 19:30:00,1994-04-28 19:30:00,,1994-04-28 21:00:00,1994-04-28 21:00:00
AG0060,,RC15000006,FARO,SILVES,A.PERA,0,0.03,1,,DES,1994-05-01 10:42:00,1994-05-01 10:42:00,,1994-05-01 11:05:00,1994-05-01 11:05:00
AG0063,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.03,1,,DES,1994-05-01 19:55:00,1994-05-01 19:55:00,,1994-05-01 20:45:00,1994-05-01 20:45:00
AG0064,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.03,1,,DES,1994-05-01 22:00:00,1994-05-01 22:00:00,,1994-05-01 22:25:00,1994-05-01 22:25:00
AG0082,,RC15000016,FARO,V.R.S.ANTÓNIO,V.R.S.ANTÓNIO,0,0.03,5,,DES,1994-05-12 15:32:00,1994-05-12 15:32:00,,1994-05-12 16:30:00,1994-05-12 16:30:00
AG0109,,RC15000007,FARO,V.BISPO,BUDENS,0,0.03,5,,DES,1994-06-09 17:40:00,1994-06-09 17:40:00,,1994-06-09 18:45:00,1994-06-09 18:45:00
AG0136,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.03,4,,DES,1994-06-22 20:27:00,1994-06-22 20:27:00,,1994-06-22 21:21:00,1994-06-22 21:21:00
AG0142,,RC15000015,FARO,TAVIRA,LUZ,0,0.03,7,,DES,1994-06-25 17:47:00,1994-06-25 17:47:00,,1994-06-25 20:45:00,1994-06-25 20:45:00
AG0158,,RC15000015,FARO,TAVIRA,STª.MARIA,0,0.03,3,S,DES,1994-06-28 16:04:00,1994-06-28 16:04:00,,1994-06-28 17:21:00,1994-06-28 17:21:00
AG0159,,RC15000016,FARO,V.R.S.ANTÓNIO,V.N.CACELA,0,0.03,3,,DES,1994-06-28 18:14:00,1994-06-28 18:14:00,,1994-06-29 13:44:00,1994-06-29 13:44:00
AG0180,,RC15000003,FARO,LAGOS,B.S.JOÃO,0,0.03,7,,DES,1994-07-02 17:30:00,1994-07-02 17:30:00,,1994-07-02 19:06:00,1994-07-02 19:06:00
AG0194,,RC15000014,FARO,C.MARIM,C.MARIM,0,0.03,6,,DES,1994-07-08 11:55:00,1994-07-08 11:55:00,,1994-07-08 12:48:00,1994-07-08 12:48:00
AG0196,,RC15000016,FARO,V.R.S.ANTÓNIO,V.N.CACELA,0,0.03,6,,DES,1994-07-08 18:15:00,1994-07-08 18:15:00,,1994-07-08 19:30:00,1994-07-08 19:30:00
AG0239,,RC15000015,FARO,TAVIRA,CACHOPO,0,0.03,3,,DES,1994-07-19 16:30:00,1994-07-19 16:30:00,,1994-07-19 18:30:00,1994-07-19 18:30:00
AG0254,,RC15000001,FARO,ALJEZUR,ALJEZUR,0,0.03,1,,DES,1994-07-24 02:01:00,1994-07-24 02:01:00,,1994-07-24 02:55:00,1994-07-24 02:55:00
AG0266,,RC15000006,FARO,SILVES,S.M.SERRA,0,0.03,5,,DES,1994-07-28 15:06:00,1994-07-28 15:06:00,,1994-07-28 17:40:00,1994-07-28 17:40:00
AG0315,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.03,4,,DES,1994-08-24 16:48:00,1994-08-24 16:48:00,,1994-08-24 20:25:00,1994-08-24 20:25:00
AG0332,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.03,5,,DES,1994-09-01 19:53:00,1994-09-01 19:53:00,,1994-09-01 21:12:00,1994-09-01 21:12:00
AG0346,,RC15000014,FARO,C.MARIM,C.MARIM,0,0.03,5,,DES,1994-09-08 16:42:00,1994-09-08 16:42:00,,1994-09-08 17:30:00,1994-09-08 17:30:00
AG0396,,RC15000005,FARO,PORTIMÃO,M.GRANDE,0,0.03,7,,DES,1994-10-01 20:06:00,1994-10-01 20:06:00,,1994-10-01 23:20:00,1994-10-01 23:20:00
AG0403,,RC15000001,FARO,ALJEZUR,ALJEZUR,0,0.03,2,,DES,1994-10-03 21:00:00,1994-10-03 21:00:00,,1994-10-03 22:00:00,1994-10-03 22:00:00
AG0413,,RC15000007,FARO,V.BISPO,BUDENS,0,0.03,7,,DES,1994-10-15 18:41:00,1994-10-15 18:41:00,,1994-10-15 19:38:00,1994-10-15 19:38:00
AG0071,,RC15000009,FARO,FARO,S.PEDRO,0,0.035,6,,DES,1994-05-06 18:20:00,1994-05-06 18:20:00,,1994-05-06 19:10:00,1994-05-06 19:10:00
AG0138,,RC15000011,FARO,OLHÃO,MONCARAPACHO,0,0.04,6,,DES,1994-06-24 23:23:00,1994-06-24 23:23:00,,1994-06-25 00:20:00,1994-06-25 00:20:00
AG0143,,RC15000016,FARO,V.R.S.ANTÓNIO,V.R.S.ANTÓNIO,0,0.04,7,,DES,1994-06-25 19:37:00,1994-06-25 19:37:00,,1994-06-25 20:00:00,1994-06-25 20:00:00
AG0156,,RC15000008,FARO,ALBUFEIRA,PADERNE,0,0.04,2,,DES,1994-06-27 15:26:00,1994-06-27 15:26:00,,1994-06-27 16:25:00,1994-06-27 16:25:00
AG0208,,RC15000010,FARO,LOULE,QUARTEIRA,0,0.04,1,,DES,1994-07-10 17:23:00,1994-07-10 17:23:00,,1994-07-10 18:10:00,1994-07-10 18:10:00
AG0219,,RC15000009,FARO,FARO,ESTOI,0,0.04,4,S,DES,1994-07-13 09:28:00,1994-07-13 09:28:00,,1994-07-13 13:12:00,1994-07-13 13:12:00
AG0237,,RC15000006,FARO,SILVES,S.B.MESSINES,0,0.04,3,,DES,1994-07-19 01:00:00,1994-07-19 01:00:00,,1994-07-19 02:32:00,1994-07-19 02:32:00
AG0284,,RC15000006,FARO,SILVES,SILVES,0,0.04,4,,DES,1994-08-10 21:48:00,1994-08-10 21:48:00,,1994-08-10 23:50:00,1994-08-10 23:50:00
