codigo_sgif,distrito,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,reacendimento,area_povoamento,area_mato,area_total,causa
BI070365,GUARDA,SEIA,SEIA,1997-03-23,15:55:00,1997-03-23,18:10:00,,0,0,0,
BI070463,GUARDA,SEIA,SEIA,1997-06-24,16:02:00,1997-06-24,17:20:00,,0.01,0.01,0.02,
BI0701510,GUARDA,SEIA,SEIA,1997-10-15,16:45:00,1997-10-15,17:10:00,,0,0.01,0.01,
BI0701309,GUARDA,SEIA,SEIA,1997-09-24,16:48:00,1997-09-24,17:15:00,,0,0.01,0.01,
BI070732,GUARDA,SEIA,SEIA,1997-08-23,16:55:00,1997-08-23,18:35:00,,0.01,0.02,0.03,
BI0701599,GUARDA,SEIA,SEIA,1997-10-17,16:58:00,1997-10-17,17:30:00,,0,0.01,0.01,
BI070885,GUARDA,SEIA,SEIA,1997-09-06,17:10:00,1997-09-06,17:30:00,,0,0.01,0.01,
BI0701334,GUARDA,SEIA,SEIA,1997-09-26,17:14:00,1997-09-26,17:50:00,,0,0.01,0.01,
BI070802,GUARDA,SEIA,SEIA,1997-09-01,17:58:00,1997-09-01,19:05:00,,0,0.01,0.01,
BI070742,GUARDA,SEIA,SEIA,1997-08-25,18:01:00,1997-08-25,18:50:00,,0,0.01,0.01,
BI070694,GUARDA,SEIA,SEIA,1997-08-19,18:20:00,1997-08-19,20:20:00,,0,0.01,0.01,
BI070683,GUARDA,SEIA,SEIA,1997-08-18,18:34:00,1997-08-18,19:46:00,,0,0,0,
BI070847,GUARDA,SEIA,SEIA,1997-09-04,18:50:00,1997-09-04,19:30:00,,0.01,0.01,0.02,
BI070303,GUARDA,SEIA,SEIA,1997-05-11,18:55:00,1997-05-11,19:10:00,,0,0,0,
BI0701010,GUARDA,SEIA,SEIA,1997-09-11,19:00:00,1997-09-11,20:00:00,,0.01,0.01,0.02,
BI0701053,GUARDA,SEIA,SEIA,1997-09-13,19:00:00,1997-09-13,19:45:00,,0,0.01,0.01,
BI070302,GUARDA,SEIA,SEIA,1997-05-10,19:28:00,1997-05-10,20:00:00,,0,0,0,
BI0701199,GUARDA,SEIA,SEIA,1997-09-20,19:37:00,1997-09-20,19:50:00,,0,0.01,0.01,
BI0701324,GUARDA,SEIA,SEIA,1997-09-25,19:44:00,1997-09-25,20:10:00,,0,0.01,0.01,
BI0701180,GUARDA,SEIA,SEIA,1997-09-19,19:59:00,1997-09-19,20:35:00,,0,0.01,0.01,
BI070517,GUARDA,SEIA,SEIA,1997-07-08,20:17:00,1997-07-08,21:37:00,,0,0.01,0.01,
BI070377,GUARDA,SEIA,SEIA,1997-03-31,20:22:00,1997-03-31,20:40:00,,0,0,0,
BI070474,GUARDA,SEIA,SEIA,1997-06-30,20:25:00,1997-06-30,21:44:00,,0,0.01,0.01,
BI070757,GUARDA,SEIA,SEIA,1997-08-28,20:29:00,1997-08-28,21:25:00,,0,0.01,0.01,
BI070367,GUARDA,SEIA,SEIA,1997-03-23,21:10:00,1997-03-23,22:10:00,,0,0,0,
BI0701575,GUARDA,SEIA,SEIA,1997-10-16,23:30:00,1997-10-17,00:25:00,,0,0.01,0.01,
BI070627,GUARDA,SEIA,TORROZELO,1997-08-09,11:27:00,1997-08-09,12:15:00,,0,0.01,0.01,
BI070536,GUARDA,SEIA,TORROZELO,1997-07-14,16:30:00,1997-07-14,17:35:00,,0.08,0.01,0.09,
BI0701366,GUARDA,SEIA,TORROZELO,1997-10-02,20:03:00,1997-10-02,22:40:00,,0,0.01,0.01,
BI070754,GUARDA,SEIA,TOURAIS,1997-08-28,09:56:00,1997-08-28,11:25:00,,0,0.01,0.01,
BI070538,GUARDA,SEIA,TOURAIS,1997-07-18,15:00:00,1997-07-18,15:53:00,,0,0.01,0.01,
BI070632,GUARDA,SEIA,TOURAIS,1997-08-11,11:20:00,1997-08-11,12:04:00,,0,0.01,0.01,
BI070595,GUARDA,SEIA,TOURAIS,1997-08-01,14:30:00,1997-08-01,15:22:00,,0,0.01,0.01,
BI0701170,GUARDA,SEIA,TOURAIS,1997-09-19,00:14:00,1997-09-19,01:20:00,,0.02,0,0.02,
BI070689,GUARDA,SEIA,TOURAIS,1997-08-19,12:58:00,1997-08-19,15:00:00,,0.05,0.01,0.06,
BI0701599,GUARDA,SEIA,TOURAIS,1997-10-17,14:32:00,1997-10-17,22:47:00,,2,33,35,
BI070575,GUARDA,SEIA,TOURAIS,1997-07-27,17:10:00,1997-07-27,19:22:00,,0.05,0,0.05,
BI070381,GUARDA,SEIA,TOURAIS,1997-04-05,17:35:00,1997-04-05,19:25:00,,2,0,2,
BI0701159,GUARDA,SEIA,TOURAIS,1997-09-18,18:09:00,1997-09-18,19:50:00,,0,1,1,
BI0701008,GUARDA,SEIA,TOURAIS,1997-09-11,18:20:00,1997-09-11,19:50:00,,0,0.5,0.5,
BI070358,GUARDA,SEIA,TOURAIS,1997-03-09,20:55:00,1997-03-09,22:45:00,,0,0,0,
BI070542,GUARDA,SEIA,TOURAIS,1997-07-20,22:35:00,1997-07-20,23:55:00,,0,0.01,0.01,
BI070566,GUARDA,SEIA,TRAVANCINHA,1997-07-26,13:05:00,1997-07-26,14:20:00,,0,0.05,0.05,
BI070503,GUARDA,SEIA,TRAVANCINHA,1997-07-05,17:44:00,1997-07-05,19:00:00,,0,0.01,0.01,
BI0701397,GUARDA,SEIA,VALES,1997-10-05,13:47:00,1997-10-05,14:24:00,,0,0.01,0.01,
BI070722,GUARDA,SEIA,VALES,1997-08-22,18:30:00,1997-08-22,20:01:00,,0,0.01,0.01,
BI070529,GUARDA,SEIA,VALEZIM,1997-07-12,22:00:00,1997-07-12,23:00:00,,0,0.01,0.01,
BI070697,GUARDA,SEIA,VÁRZEA DE MERUJE,1997-08-20,10:00:00,1997-08-20,12:45:00,,0,0.5,0.5,
BI070352,GUARDA,SEIA,VÁRZEA DE MERUJE,1997-02-28,17:59:00,1997-02-28,18:45:00,,0,1,1,
BI070746,GUARDA,SEIA,VIDE,1997-08-26,13:43:00,1997-08-26,18:20:00,,0.3,0,0.3,
BI0701360,GUARDA,SEIA,VIDE,1997-10-02,15:08:00,1997-10-02,18:00:00,,0,0.01,0.01,
BI070562,GUARDA,SEIA,VIDE,1997-07-25,14:15:00,1997-07-28,06:50:00,,370,50,420,
BI070373,GUARDA,SEIA,VIDE,1997-03-28,11:30:00,1997-03-28,13:25:00,,0,1,1,
BI070990,GUARDA,SEIA,VIDE,1997-09-10,16:10:00,1997-09-10,18:30:00,,0,1,1,
BI0701489,GUARDA,TRANCOSO,ALDEIA NOVA,1997-10-15,00:02:00,1997-10-15,01:24:00,,0,0.5,0.5,
BI070867,GUARDA,TRANCOSO,ALDEIA NOVA,1997-09-06,03:00:00,1997-09-06,05:20:00,,0,1,1,
BI070729,GUARDA,TRANCOSO,ALDEIA NOVA,1997-08-23,15:26:00,1997-08-23,17:03:00,,0,3,3,
BI0701304,GUARDA,TRANCOSO,ALDEIA NOVA,1997-09-24,19:58:00,1997-09-24,20:40:00,,0,0.01,0.01,
BI070865,GUARDA,TRANCOSO,ALDEIA NOVA,1997-09-05,21:29:00,1997-09-05,23:50:00,,0,3,3,
BI0701369,GUARDA,TRANCOSO,ALDEIA NOVA,1997-10-02,22:58:00,1997-10-03,02:00:00,,0.5,1.5,2,
BI0701492,GUARDA,TRANCOSO,ALDEIA NOVA,1997-10-15,01:24:00,1997-10-15,01:45:00,,0,0.01,0.01,
BI070401,GUARDA,TRANCOSO,ALDEIA NOVA,1997-04-06,15:15:00,1997-04-06,16:25:00,,0,0,0,
BI0701609,GUARDA,TRANCOSO,ALDEIA NOVA,1997-10-17,17:50:00,1997-10-17,21:10:00,,0,29,29,
BI0701614,GUARDA,TRANCOSO,ALDEIA NOVA,1997-10-17,19:05:00,1997-10-18,01:50:00,,0,10,10,
BI0701413,GUARDA,TRANCOSO,CASTANHEIRA,1997-10-09,20:45:00,1997-10-09,23:30:00,,0,2,2,
BI0701280,GUARDA,TRANCOSO,COGULA,1997-09-24,00:13:00,1997-09-24,01:30:00,,0,3,3,
BI070395,GUARDA,TRANCOSO,COGULA,1997-04-02,17:40:00,1997-04-02,19:10:00,,2,0,2,
BI070626,GUARDA,TRANCOSO,CÓTIMOS,1997-08-09,11:50:00,1997-08-09,16:30:00,,3,2,5,
BI0701288,GUARDA,TRANCOSO,CÓTIMOS,1997-09-24,11:30:00,1997-09-24,15:15:00,,1,2,3,
BI0701450,GUARDA,TRANCOSO,CÓTIMOS,1997-10-13,15:00:00,1997-10-13,19:00:00,,0,0,0,
BI0701628,GUARDA,TRANCOSO,CÓTIMOS,1997-10-17,21:10:00,1997-10-17,23:20:00,,0.5,4.5,5,
BI070388,GUARDA,TRANCOSO,FEITAL,1997-03-23,11:50:00,1997-03-23,15:00:00,,1,2,3,
BI070389,GUARDA,TRANCOSO,FEITAL,1997-03-23,17:00:00,1997-03-23,18:35:00,,0,1,1,
BI070390,GUARDA,TRANCOSO,FEITAL,1997-03-24,17:05:00,1997-03-24,18:45:00,,0,2,2,
BI070666,GUARDA,TRANCOSO,FRECHES,1997-08-16,00:38:00,1997-08-16,03:00:00,,0,0,0,
BI0702012,GUARDA,TRANCOSO,FRECHES,1997-12-11,05:50:00,1997-12-11,14:00:00,,0,0,0,
BI070666,GUARDA,TRANCOSO,FRECHES,1997-08-16,09:00:00,1997-08-16,17:49:00,S,0,0,0,REAC
BI070666,GUARDA,TRANCOSO,FRECHES,1997-08-17,15:03:00,1997-08-17,17:00:00,S,2,23,25,REAC
BI070394,GUARDA,TRANCOSO,FRECHES,1997-04-02,15:50:00,1997-04-02,17:15:00,,1,0,1,
BI0701157,GUARDA,TRANCOSO,FRECHES,1997-09-18,17:03:00,1997-09-18,18:35:00,,0.01,1,1.01,
BI0701077,GUARDA,TRANCOSO,GRANJA,1997-09-14,17:21:00,1997-09-14,19:45:00,,0.01,1,1.01,
BI0701474,GUARDA,TRANCOSO,MOIMENTINHA,1997-10-14,19:10:00,1997-10-14,21:15:00,,0,1,1,
BI0701107,GUARDA,TRANCOSO,MOIMENTINHA,1997-09-16,11:36:00,1997-09-16,19:30:00,,1,5,6,
BI070402,GUARDA,TRANCOSO,MOIMENTINHA,1997-04-07,01:20:00,1997-04-07,02:25:00,,0,0,0,
BI070400,GUARDA,TRANCOSO,MOIMENTINHA,1997-04-06,01:50:00,1997-04-06,04:00:00,,0,0,0,
BI0701410,GUARDA,TRANCOSO,MOIMENTINHA,1997-10-09,17:50:00,1997-10-09,19:35:00,,0.3,0,0.3,
BI070398,GUARDA,TRANCOSO,MOIMENTINHA,1997-04-05,23:00:00,1997-04-06,00:15:00,,0,1,1,
BI0701368,GUARDA,TRANCOSO,MOREIRA DE REI,1997-10-02,21:48:00,1997-10-02,23:20:00,,0,0.5,0.5,
BI070792,GUARDA,TRANCOSO,MOREIRA DE REI,1997-09-01,09:45:00,1997-09-01,13:25:00,,1,3,4,
BI0701175,GUARDA,TRANCOSO,MOREIRA DE REI,1997-09-19,11:52:00,1997-09-19,14:50:00,,1.5,0.5,2,
BI0701407,GUARDA,TRANCOSO,MOREIRA DE REI,1997-10-09,15:12:00,1997-10-09,17:50:00,,1,0,1,
BI070848,GUARDA,TRANCOSO,MOREIRA DE REI,1997-09-04,18:38:00,1997-09-04,20:55:00,,0,2,2,
BI0701164,GUARDA,TRANCOSO,MOREIRA DE REI,1997-09-18,20:05:00,1997-09-18,22:57:00,,1.5,2.5,4,
BI0701274,GUARDA,TRANCOSO,MOREIRA DE REI,1997-09-23,20:47:00,1997-09-24,01:45:00,,0.5,5,5.5,
BI070922,GUARDA,TRANCOSO,MOREIRA DE REI,1997-09-08,01:00:00,1997-09-08,02:00:00,,0,0.5,0.5,
BI070598,GUARDA,TRANCOSO,MOREIRA DE REI,1997-08-02,01:21:00,1997-08-02,03:25:00,,0,0.1,0.1,
BI0701651,GUARDA,TRANCOSO,MOREIRA DE REI,1997-10-18,02:09:00,1997-10-18,02:40:00,,0,3,3,
BI070553,GUARDA,TRANCOSO,MOREIRA DE REI,1997-07-23,15:50:00,1997-07-23,17:30:00,,0,2,2,
BI070945,GUARDA,TRANCOSO,MOREIRA DE REI,1997-09-08,20:42:00,1997-09-08,21:20:00,,0.01,0,0.01,
BI0701088,GUARDA,TRANCOSO,MOREIRA DE REI,1997-09-14,21:54:00,1997-09-14,22:40:00,,0,0.01,0.01,
BI0701591,GUARDA,TRANCOSO,RIO DE MEL,1997-10-17,14:30:00,1997-10-17,17:58:00,,0,3,3,
BI0701377,GUARDA,TRANCOSO,RIO DE MEL,1997-10-03,17:01:00,1997-10-03,19:00:00,,0,1,1,
BI070709,GUARDA,TRANCOSO,S. PEDRO,1997-08-21,14:00:00,1997-08-21,15:10:00,,0,0.5,0.5,
BI070399,GUARDA,TRANCOSO,S. PEDRO,1997-04-06,01:05:00,1997-04-06,02:05:00,,0,0,0,
BI0701370,GUARDA,TRANCOSO,S. PEDRO,1997-10-03,02:00:00,1997-10-03,02:40:00,,0,0.01,0.01,
BI070712,GUARDA,TRANCOSO,S. PEDRO,1997-08-22,04:55:00,1997-08-22,05:30:00,,0,0.3,0.3,
BI0701005,GUARDA,TRANCOSO,S. PEDRO,1997-09-11,07:18:00,1997-09-11,07:50:00,,0,0.01,0.01,
BI070998,GUARDA,TRANCOSO,S. PEDRO,1997-09-11,10:48:00,1997-09-11,11:20:00,,0,0.01,0.01,
BI070916,GUARDA,TRANCOSO,S. PEDRO,1997-09-07,20:05:00,1997-09-07,21:15:00,,0,0.5,0.5,
BI070397,GUARDA,TRANCOSO,S. PEDRO,1997-04-05,21:30:00,1997-04-05,22:10:00,,0,0,0,
BI0701356,GUARDA,TRANCOSO,SEBADELHE DA SERRA,1997-10-01,18:48:00,1997-10-01,19:35:00,,0,0.5,0.5,
BI0701357,GUARDA,TRANCOSO,SEBADELHE DA SERRA,1997-10-01,18:55:00,1997-10-01,20:47:00,,0,0.5,0.5,
BI0701230,GUARDA,TRANCOSO,SOUTO MAIOR,1997-09-22,15:37:00,1997-09-22,18:30:00,,0,1,1,
BI070383,GUARDA,TRANCOSO,STA  MARIA,1997-02-27,15:35:00,1997-02-27,17:00:00,,0,0,0,
BI070384,GUARDA,TRANCOSO,STA  MARIA,1997-02-27,15:40:00,1997-02-27,17:00:00,,0,31,31,
BI070385,GUARDA,TRANCOSO,TAMANHOS,1997-03-06,08:45:00,1997-03-06,09:10:00,,0,0,0,
BI070392,GUARDA,TRANCOSO,TAMANHOS,1997-03-30,10:35:00,1997-03-30,13:50:00,,0,2,2,
BI0701049,GUARDA,TRANCOSO,TAMANHOS,1997-09-13,11:47:00,1997-09-13,11:53:00,,0,0.01,0.01,
BI070795,GUARDA,TRANCOSO,TERRENHO,1997-09-01,15:26:00,1997-09-01,17:15:00,,0,0.5,0.5,
BI070776,GUARDA,TRANCOSO,TERRENHO,1997-08-30,15:55:00,1997-08-30,17:40:00,,0,0.5,0.5,
BI0701319,GUARDA,TRANCOSO,TERRENHO,1997-09-25,16:55:00,1997-09-25,19:15:00,,1,2,3,
BI070751,GUARDA,TRANCOSO,TERRENHO,1997-08-26,21:15:00,1997-08-27,01:00:00,,0,5,5,
BI070813,GUARDA,TRANCOSO,TERRENHO,1997-09-02,17:30:00,1997-09-02,19:20:00,,0,0.2,0.2,
BI0701272,GUARDA,TRANCOSO,TERRENHO,1997-09-23,20:02:00,1997-09-24,02:05:00,,0,5,5,
BI0701296,GUARDA,TRANCOSO,TERRENHO,1997-09-24,14:18:00,1997-09-24,19:45:00,,0.5,0.5,1,
BI0701647,GUARDA,TRANCOSO,TORRE TERRENHO,1997-10-18,01:50:00,1997-10-18,04:05:00,,0,17,17,
BI070988,GUARDA,TRANCOSO,TORRE TERRENHO,1997-09-10,18:23:00,1997-09-10,19:00:00,,0,0.01,0.01,
BI070907,GUARDA,TRANCOSO,TORRES,1997-08-07,16:22:00,1997-08-07,18:20:00,,1,0,1,
BI070836,GUARDA,TRANCOSO,TORRES,1997-09-04,08:50:00,1997-09-04,09:50:00,,0,0.01,0.01,
BI070785,GUARDA,TRANCOSO,TORRES,1997-08-31,13:50:00,1997-08-31,14:50:00,,0.01,0,0.01,
BI070707,GUARDA,TRANCOSO,TORRES,1997-08-21,09:58:00,1997-08-21,12:05:00,,0.5,0,0.5,
BI070872,GUARDA,TRANCOSO,TORRES,1997-09-06,12:33:00,1997-09-06,14:40:00,,0.02,0,0.02,
BI070386,GUARDA,TRANCOSO,TORRES,1997-03-09,13:15:00,1997-03-09,14:45:00,,0,2,2,
BI070391,GUARDA,TRANCOSO,TORRES,1997-03-27,13:25:00,1997-03-27,15:30:00,,1,0,1,
BI070710,GUARDA,TRANCOSO,TORRES,1997-08-21,15:15:00,1997-08-21,16:55:00,,0.01,0,0.01,
BI0701113,GUARDA,TRANCOSO,TORRES,1997-09-16,15:38:00,1997-09-16,17:20:00,,0,0.01,0.01,
BI070863,GUARDA,TRANCOSO,TORRES,1997-09-05,18:28:00,1997-09-05,19:05:00,,0,0.01,0.01,
BI070396,GUARDA,TRANCOSO,TORRES,1997-04-02,22:40:00,1997-04-02,23:45:00,,0,0,0,
BI070647,GUARDA,TRANCOSO,TRANCOSO,1997-08-14,12:55:00,1997-08-14,14:00:00,,0,0.01,0.01,
BI070970,GUARDA,TRANCOSO,TRANCOSO,1997-09-10,13:43:00,1997-09-10,14:35:00,,0.5,0,0.5,
BI070956,GUARDA,TRANCOSO,TRANCOSO,1997-09-09,16:40:00,1997-09-09,17:40:00,,0,0.01,0.01,
BI070979,GUARDA,TRANCOSO,TRANCOSO,1997-09-10,19:04:00,1997-09-10,23:25:00,,1,2,3,
BI070935,GUARDA,TRANCOSO,TRANCOSO,1997-09-09,22:56:00,1997-09-09,23:25:00,,0,0.01,0.01,
BI0701648,GUARDA,TRANCOSO,TRANCOSO,1997-10-18,01:50:00,1997-10-18,02:15:00,,0,0.01,0.01,
BI0701649,GUARDA,TRANCOSO,TRANCOSO,1997-10-18,01:50:00,1997-10-18,03:20:00,,0.5,1.5,2,
BI070699,GUARDA,TRANCOSO,TRANCOSO,1997-08-20,13:28:00,1997-08-20,14:00:00,,0,0.01,0.01,
BI0701310,GUARDA,TRANCOSO,TRANCOSO,1997-09-24,22:52:00,1997-09-24,23:55:00,,0,0.01,0.01,
BI07099,GUARDA,TRANCOSO,VALDUJO,1997-05-14,15:39:00,1997-05-14,20:30:00,,0,32,32,
BI070893,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-09-07,11:12:00,1997-09-07,14:59:00,,1,1,2,
BI0701092,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-09-15,04:43:00,1997-09-15,06:15:00,,0,2,2,
BI0701333,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-09-26,14:38:00,1997-09-26,16:15:00,,0,0.01,0.01,
BI0701224,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-09-22,13:37:00,1997-09-22,22:00:00,,3.5,6.5,10,
BI0701282,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-09-24,02:35:00,1997-09-24,03:40:00,,0,0.01,0.01,
BI0701220,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-09-22,10:38:00,1997-09-22,12:50:00,,0.5,0,0.5,
BI0701048,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-09-13,11:24:00,1997-09-13,13:40:00,,0.01,1,1.01,
BI0701473,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-10-14,14:55:00,1997-10-14,16:30:00,,0,0.1,0.1,
BI070393,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-04-01,17:38:00,1997-04-01,18:00:00,,0,0,0,
BI0701454,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-10-13,18:10:00,1997-10-13,20:00:00,,0,1.5,1.5,
BI0701013,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-09-11,20:00:00,1997-09-11,21:30:00,,0.5,0,0.5,
BI0701250,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-09-22,20:27:00,1997-09-22,22:00:00,,0.3,0,0.3,
BI0701335,GUARDA,TRANCOSO,VILA FRANCA DAS NAVES,1997-09-26,21:30:00,1997-09-26,23:00:00,,0,0.01,0.01,
BI0701666,GUARDA,TRANCOSO,VILA GARCIA,1997-10-18,11:30:00,1997-10-18,18:00:00,,5,116,121,
BI070387,GUARDA,TRANCOSO,VILARES,1997-03-21,22:05:00,1997-03-21,23:15:00,,0,1,1,
BI013097,SANTAREM,MAÇÃO,ABOBOREIRA,1997-04-12,23:40:00,1997-04-13,01:15:00,,0,0.03,0.03,
BI0130108,SANTAREM,MAÇÃO,AMÊNDOA,1997-05-01,02:50:00,1997-05-01,04:00:00,,0.01,0,0.01,
BI0130120,SANTAREM,MAÇÃO,AMÊNDOA,1997-06-07,15:55:00,1997-06-07,18:20:00,,0,0.5,0.5,
BI0130175,SANTAREM,MAÇÃO,CARDIGOS,1997-07-23,11:23:00,1997-07-23,11:23:00,,0,0,0,
BI0130112,SANTAREM,MAÇÃO,CARDIGOS,1997-05-04,03:00:00,1997-05-04,04:30:00,,0.05,0,0.05,
BI0130109,SANTAREM,MAÇÃO,CARDIGOS,1997-05-02,03:40:00,1997-05-02,06:40:00,,0.5,0,0.5,
BI013048,SANTAREM,MAÇÃO,CARDIGOS,1997-03-24,12:30:00,1997-03-24,15:35:00,,0.6,0,0.6,
BI0130118,SANTAREM,MAÇÃO,CASAS DA RIBEIRA,1997-05-17,10:35:00,1997-05-17,11:00:00,,0,0.001,0.001,
BI0130457,SANTAREM,MAÇÃO,CASTELO,1997-10-16,12:45:00,1997-10-16,15:40:00,,0,0.5,0.5,
BI013089,SANTAREM,MAÇÃO,CASTELO,1997-04-04,14:45:00,1997-04-04,15:30:00,,0,0.02,0.02,
BI0130101,SANTAREM,MAÇÃO,ENVENDOS,1997-04-15,12:27:00,1997-04-15,13:40:00,,0.2,0,0.2,
BI0130119,SANTAREM,MAÇÃO,ENVENDOS,1997-05-22,16:05:00,1997-05-22,19:00:00,,1,0,1,
BI0130127,SANTAREM,MAÇÃO,ENVENDOS,1997-07-04,16:35:00,1997-07-04,18:50:00,,0.5,0,0.5,
BI0130290,SANTAREM,MAÇÃO,ENVENDOS,1997-08-18,21:00:00,1997-08-18,22:30:00,,0.001,0,0.001,
BI013024,SANTAREM,MAÇÃO,MAÇÃO,1997-03-13,15:08:00,1997-03-13,15:35:00,,0.25,0,0.25,
BI0130102,SANTAREM,MAÇÃO,MAÇÃO,1997-04-27,15:30:00,1997-04-27,17:30:00,,1,0,1,
BI0130300,SANTAREM,MAÇÃO,MAÇÃO,1997-08-21,16:53:00,1997-08-21,17:10:00,,0,0.001,0.001,
BI013094,SANTAREM,MAÇÃO,MAÇÃO,1997-04-10,18:28:00,1997-04-10,18:50:00,,0,0.2,0.2,
BI013073,SANTAREM,MAÇÃO,PENHASCOSO,1997-03-29,13:32:00,1997-03-29,15:35:00,,0.08,0,0.08,
BL0587,COIMBRA,MIRANDA DO CORVO,VILA NOVA,1997-03-10,21:35:00,1997-03-10,23:59:00,,23,46,69,3
BL0587,COIMBRA,PENELA,ESPINHAL,1997-03-10,21:35:00,1997-03-10,23:59:00,,7,17,24,3
BL0019,AVEIRO,ALBERGARIA-A-VELHA,ALBERGARIA-A-VELHA,1997-04-05,01:15:00,1997-04-05,07:27:00,,25,0,25,3
BL0019,AVEIRO,ESTARREJA,FERMELÃ,1997-04-05,01:15:00,1997-04-05,07:27:00,,194.687,0,194.687,3
BL2626,COIMBRA,ARGANIL,PIODÃO,1997-07-25,00:00:00,1997-07-25,00:00:00,,50,10,60,
BL0996,AVEIRO,ALBERGARIA-A-VELHA,ALBERGARIA-A-VELHA,1997-07-20,16:12:00,1997-07-20,17:28:00,,0,0.04,0.04,
BL0098,VISEU,VISEU,SANTOS EVOS,1997-03-15,06:57:00,1997-03-15,08:43:00,S,1,0,1,REAC
BL0950,VISEU,VISEU,MUNDÃO,1997-09-03,21:40:00,1997-09-03,23:10:00,S,0.02,0,0.02,REAC
BL0093,VISEU,VISEU,MUNDÃO,1997-04-04,22:05:00,1997-04-04,22:52:00,S,0,0.01,0.01,REAC
BL0926,AVEIRO,ALBERGARIA-A-VELHA,ALBERGARIA-A-VELHA,1997-07-19,16:06:00,1997-07-19,20:02:00,S,0,0.05,0.05,REAC
BL0926,AVEIRO,ALBERGARIA-A-VELHA,ALBERGARIA-A-VELHA,1997-07-19,13:43:00,1997-07-19,14:10:00,S,0.1,0,0.1,REAC
DM0001,PORTO,VALONGO,VALONGO,1997-01-12,12:45:00,1997-01-12,13:15:00,,0,0.001,0.001,
DM0002,PORTO,VALONGO,VALONGO,1997-01-12,17:45:00,1997-01-12,18:25:00,,0,0.01,0.01,
DM0003,PORTO,MATOSINHOS,CUSTÓIAS,1997-01-13,16:25:00,1997-01-13,17:30:00,,0,0.05,0.05,
DM0004,VIANA,VIANA DO CASTELO,MONTARIA,1997-01-13,,1997-01-13,,,0,0.05,0.05,
DM0004,VIANA,VIANA DO CASTELO,MONTARIA,1997-01-14,,1997-01-14,,S,0,16,16,REAC
BL0926,AVEIRO,ALBERGARIA-A-VELHA,ALBERGARIA-A-VELHA,1997-07-19,11:50:00,1997-07-19,12:31:00,S,0.15,0,0.15,REAC
BL0923,LEIRIA,POMBAL,ABIUL,1997-07-18,15:30:00,1997-07-18,18:23:00,,0,0.01,0.01,
BL0912,VISEU,VISEU,SÃO PEDRO DE FRANCE,1997-07-14,00:02:00,1997-07-14,00:15:00,S,0,0.01,0.01,REAC
BL0902,VISEU,CARREGAL DO SAL,OLIVEIRA DO CONDE,1997-07-13,20:00:00,1997-07-13,20:50:00,S,0.01,0,0.01,REAC
BL0902,VISEU,CARREGAL DO SAL,OLIVEIRA DO CONDE,1997-07-13,13:45:00,1997-07-13,15:45:00,S,0.4,0,0.4,REAC
BL0902,VISEU,CARREGAL DO SAL,OLIVEIRA DO CONDE,1997-07-14,02:42:00,1997-07-14,03:45:00,S,0.15,0,0.15,REAC
BL0888,AVEIRO,ALBERGARIA-A-VELHA,ALBERGARIA-A-VELHA,1997-07-13,08:32:00,1997-07-13,09:10:00,S,0,0.01,0.01,REAC
BL0882,VISEU,VISEU,SÃO PEDRO DE FRANCE,1997-07-13,19:59:00,1997-07-13,21:25:00,S,0,0.01,0.01,REAC
DM0004,VIANA,VIANA DO CASTELO,MONTARIA,1997-01-15,,1997-01-15,,S,0,14,14,REAC
DM0004,VIANA,VIANA DO CASTELO,MONTARIA,1997-01-26,,1997-01-26,,S,0,0.2,0.2,REAC
DM0005,PORTO,VILA DO CONDE,FAJOZES,1997-01-14,11:45:00,1997-01-14,12:30:00,,0,0.02,0.02,
DM0005,PORTO,VILA DO CONDE,FAJOZES,1997-04-14,21:15:00,1997-04-14,22:25:00,S,0,0.05,0.05,REAC
DM0005,PORTO,VILA DO CONDE,FAJOZES,1997-04-15,12:25:00,1997-04-15,13:55:00,S,0,0.07,0.07,REAC
DM0006,PORTO,VILA NOVA DE GAIA,ARCOZELO,1997-01-14,13:20:00,1997-01-14,14:05:00,,0,0.2,0.2,
DM0007,VIANA,VIANA DO CASTELO,AFIFE,1997-01-14,,1997-01-14,,,0,0.05,0.05,
DM0007,VIANA,VIANA DO CASTELO,AFIFE,1997-01-22,,1997-01-22,,S,0,0.01,0.01,REAC
DM0008,VIANA,VIANA DO CASTELO,FREIXIEIRO DE SOUTELO,1997-01-14,,1997-01-14,,,0,0.05,0.05,
DM0009,PORTO,MATOSINHOS,GUIFÕES,1997-01-15,16:00:00,1997-01-15,16:50:00,,0,0.05,0.05,
