codigo_sgif,distrito,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,reacendimento,area_povoamento,area_mato,area_total,causa
EDM002773,Viana do Castelo,Valença,São Pedro da Torre,1999-02-19,20:00:00,1999-02-19,20:00:00,,0,0.03,0.03,
EDM002883,Braga,Guimarães,Azurém,1999-02-19,14:50:00,1999-02-19,16:06:00,,0,0.3,0.3,
EDM002887,Braga,Fafe,Pedraído,1999-02-19,15:28:00,1999-02-19,16:30:00,,0,0.5,0.5,
EDM002902,Braga,Cabeceiras de Basto,Vilar de Cunhas,1999-02-19,20:15:00,1999-02-19,22:15:00,,0,0.02,0.02,
EDM003474,Aveiro,Santa Maria da Feira,Arrifana,1999-02-19,14:40:00,1999-02-19,15:10:00,,0,0.08,0.08,
EDM003477,Aveiro,Santa Maria da Feira,Fiães,1999-02-19,15:45:00,1999-02-19,16:35:00,,0,0.02,0.02,
EDM003858,Porto,Paços de Ferreira,Freamunde,1999-02-19,12:50:00,1999-02-19,13:22:00,,0,0.03,0.03,
EDM003866,Porto,Paços de Ferreira,Meixomil,1999-02-19,14:35:00,1999-02-19,15:40:00,,0,0.03,0.03,
EDM003891,Porto,Penafiel,Fonte Arcada,1999-02-19,19:05:00,1999-02-19,19:40:00,,0,0.3,0.3,
EDM006546,Braga,Amares,Besteiros,1999-02-19,14:39:00,1999-02-19,17:10:00,,0.1,0.5,0.6,
EDM006561,Braga,Vila Verde,Oleiros,1999-02-19,15:40:00,1999-02-19,16:55:00,,0,0.05,0.05,
EDM006609,Braga,Esposende,Vila Châ,1999-02-19,22:35:00,1999-02-19,23:17:00,,0,0.02,0.02,
EDM010262,Porto,Vila Nova de Gaia,Oliveira do douro,1999-02-19,15:35:00,1999-02-19,16:10:00,,0,0.02,0.02,
EDM010281,Porto,Trofa,Coronado (São Mamede),1999-02-19,17:25:00,1999-02-19,18:45:00,,0,0.08,0.08,
RO0037,Santarém,Santarém,Almoster,1999-02-19,13:23:00,1999-02-19,14:50:00,,0,0.1,0.1,
RO1008,Lisboa,Loures,Loures,1999-02-19,18:58:00,1999-02-19,20:25:00,,0,1.5,1.5,
RO1377,Santarém,Tomar,São Pedro de Tomar,1999-02-19,14:01:00,1999-02-19,15:16:00,,0,0.05,0.05,
RO1378,Santarém,Torres Novas,Riachos,1999-02-19,15:33:00,1999-02-19,16:34:00,,0,0.015,0.015,
RO1379,Santarém,Ourém,Matas,1999-02-19,22:09:00,1999-02-19,22:53:00,,0,0.001,0.001,
RO2109,Lisboa,Mafra,Azueira,1999-02-19,17:05:00,1999-02-19,18:00:00,,0,0.002,0.002,
RO2110,Lisboa,Alenquer,Ventosa,1999-02-19,18:35:00,1999-02-19,19:35:00,,0,0.05,0.05,
RO2569,Lisboa,Cascais,Alcabideche,1999-02-19,10:55:00,1999-02-19,11:20:00,,0,0.001,0.001,
RO2570,Lisboa,Cascais,Estoril,1999-02-19,18:00:00,1999-02-19,18:45:00,,0,0.001,0.001,
RO2941,Setúbal,Montijo,Pegões,1999-02-19,14:00:00,1999-02-19,16:40:00,,1,0,1,
RO2942,Setúbal,Montijo,Pegões,1999-02-19,21:10:00,1999-02-19,22:45:00,,0.1,0,0.1,
TM000209,Vila Real,Vila Real,Lamas de Olo,1999-02-19,07:52:00,1999-02-19,08:55:00,,0.01,0,0.01,DES
TM000210,Bragança,Bragança,Rio de Onor,1999-02-19,12:00:00,1999-02-19,13:10:00,,0,3.8,3.8,DES
TM000211,Viseu,Tarouca,Mondim da Beira,1999-02-19,13:15:00,1999-02-19,18:40:00,,0,1,1,DES
TM000213,Viseu,Sernancelhe,Sernancelhe,1999-02-19,14:15:00,1999-02-19,15:30:00,,0,1.5,1.5,DES
TM000215,Vila Real,Vila Real,Quinta,1999-02-19,15:00:00,1999-02-19,16:25:00,,0,1,1,DES
TM000217,Vila Real,Santa Marta de Penaguião,Medrões,1999-02-19,15:42:00,1999-02-19,17:05:00,,0,0.3,0.3,DES
TM000218,Viseu,Moimenta da Beira,Leomil,1999-02-19,15:50:00,1999-02-19,18:45:00,,0,2,2,DES
TM000220,Vila Real,Vila Real,Justes,1999-02-19,16:20:00,1999-02-19,18:10:00,,0,0.01,0.01,DES
TM000221,Vila Real,Peso da Régua,Sedielos,1999-02-19,17:02:00,1999-02-19,19:45:00,,0,3,3,DES
TM000222,Vila Real,Montalegre,Cervos,1999-02-19,17:38:00,1999-02-19,20:15:00,,1,1,2,DES
TM000223,Vila Real,Montalegre,Vila da Ponte,1999-02-19,18:00:00,1999-02-19,20:45:00,,3,0,3,DES
TM000224,Vila Real,Santa Marta de Penaguião,Louredo,1999-02-19,18:40:00,1999-02-19,20:00:00,,0,0.05,0.05,DES
TM000225,Vila Real,Montalegre,Fervidelas,1999-02-19,20:15:00,1999-02-19,21:20:00,,0,1,1,DES
AT6,Portalegre,Marvão,,1999-02-20,12:40:00,1999-02-21,04:00:00,,0,8,8,
BI013000063,Castelo Branco,Proença-a-Nova,Proença-a-Nova,1999-02-20,13:10:00,1999-02-20,14:30:00,,0.07,0,0.07,
BI013000064,Castelo Branco,Castelo Branco,Cebolais de Cima,1999-02-20,13:35:00,1999-02-20,16:30:00,,3,0,3,
BI013000065,Castelo Branco,Proença-a-Nova,Montes da Senhora,1999-02-20,14:35:00,1999-02-20,16:45:00,,0.1,0,0.1,
BI013000066,Castelo Branco,Belmonte,Maçainhas,1999-02-20,18:27:00,1999-02-20,20:15:00,,0,5,5,
BI07002831,Guarda,Sabugal,Rendo,1999-02-20,13:51:00,1999-02-20,18:25:00,,0,16.5,16.5,
BI07002834,Guarda,Guarda,Benespera,1999-02-20,14:16:00,1999-02-20,16:40:00,,0,1,1,
BI07002836,Guarda,Trancoso,Cebedelhe da Serra,1999-02-20,15:10:00,1999-02-20,21:30:00,,0,9,9,
BI07002837,Guarda,Almeida,Vale Verde,1999-02-20,15:22:00,1999-02-20,17:30:00,,0,1,1,
BI07002839,Guarda,Mêda,Aveloso,1999-02-20,16:25:00,1999-02-20,17:40:00,,0,0,0,
BI07002840,Guarda,Almeida,Leomil,1999-02-20,16:50:00,1999-02-20,17:55:00,,0,0,0,
BI07002847,Guarda,Mêda,Pai Penela,1999-02-20,17:40:00,1999-02-20,21:00:00,,0.5,2,2.5,
BI07002848,Guarda,Trancoso,Fiães,1999-02-20,17:55:00,1999-02-20,18:25:00,,0,0,0,
BI07002849,Guarda,Guarda,Alvendre,1999-02-20,18:10:00,1999-02-20,20:15:00,,0,0,0,
BI07002852,Guarda,Guarda,Adão,1999-02-20,19:00:00,1999-02-20,20:10:00,,0,0,0,
BI07002853,Guarda,Guarda,Vale de Estrela,1999-02-20,19:15:00,1999-02-20,20:10:00,,0,0,0,
BI07002854,Guarda,Sabugal,Bencrença,1999-02-20,20:30:00,1999-02-20,22:35:00,,0,0.5,0.5,
BI07002855,Guarda,Gouveia,Gorgulão,1999-02-20,18:01:00,1999-02-21,02:20:00,,0,27,27,
BL03000276,Viseu,São Pedro do Sul,São Cristóvão de Lafões,1999-02-20,11:05:00,1999-02-20,19:00:00,S,0.01,0,0.01,REAC
BL03000294,Viseu,Oliveira de Frades,São João da Serra,1999-02-20,19:30:00,1999-02-20,23:20:00,,0,0.01,0.01,
BL03000296,Viseu,Castro Daire,Parada,1999-02-20,14:50:00,1999-02-20,17:17:00,,2,0,2,
BL03000304,Viseu,Mangualde,Mesquitela,1999-02-20,20:35:00,1999-02-20,22:00:00,,0,0.05,0.05,
BL03000328,Viseu,Viseu,Côta,1999-02-20,22:01:00,1999-02-20,23:59:00,,0,2,2,
BL03001138,Guarda,Aguiar da Beira,Sequeiros,1999-02-20,14:29:00,1999-02-20,15:45:00,,0,0.01,0.01,
BL03002426,Viseu,Vouzela,Figueiredo das Donas,1999-02-20,16:45:00,1999-02-20,18:00:00,,0,0.04,0.04,
BL0500131,Leiria,Porto de Mós,Alvados,1999-02-20,13:15:00,1999-02-20,14:02:00,,0,0.01,0.01,
BL0500137,Coimbra,Figueira da Foz,Lavos,1999-02-20,07:25:00,1999-02-20,08:20:00,,0,0.01,0.01,
BL0500139,Coimbra,Pampilhosa da Serra,Pampilhosa da Serra,1999-02-20,22:20:00,1999-02-20,23:30:00,,0.8,0,0.8,INT
EDM002811,Viana do Castelo,Vila Nova de Cerveira,Cornes,1999-02-20,18:45:00,1999-02-20,18:45:00,,0,0.03,0.03,
EDM002933,Braga,Guimarães,Longos,1999-02-20,14:19:00,1999-02-20,18:25:00,,2,2,4,
EDM003505,Aveiro,Santa Maria da Feira,Canedo,1999-02-20,02:20:00,1999-02-20,03:35:00,,0,0.05,0.05,
EDM003550,Aveiro,Santa Maria da Feira,Guisande,1999-02-20,19:10:00,1999-02-20,20:55:00,,0,0.15,0.15,
EDM003553,Aveiro,Espinho,Paramos,1999-02-20,19:28:00,1999-02-20,20:10:00,,0,0.05,0.05,
EDM003944,Porto,Lousada,Lustosa,1999-02-20,18:45:00,1999-02-20,20:05:00,,1.5,0,1.5,
EDM006642,Braga,Vila Nova de Famalicão,Bairro,1999-02-20,11:53:00,1999-02-20,12:50:00,,0,0.1,0.1,
EDM006660,Braga,Terras de Bouro,Campo do Gerês,1999-02-20,14:45:00,1999-02-20,16:15:00,,0,0.1,0.1,
EDM010440,Porto,Santo Tirso,Água Longa,1999-02-20,16:20:00,1999-02-20,17:25:00,,0,0.1,0.1,
EDM010447,Porto,Vila do Conde,Touguinha,1999-02-20,17:00:00,1999-02-20,17:45:00,,0.15,0,0.15,
EDM010448,Porto,Vila do Conde,Vila Chã,1999-02-20,17:20:00,1999-02-20,18:45:00,,1.5,0,1.5,
RO0038,Santarém,Santarém,Arneiro das Milhariças,1999-02-20,16:25:00,1999-02-20,18:05:00,,0,0.05,0.05,
RO0039,Santarém,Alpiarça,Alpiarça,1999-02-20,17:05:00,1999-02-20,18:20:00,,1,0,1,
RO0852,Leiria,Bombarral,Roliça,1999-02-20,19:00:00,1999-02-20,19:40:00,,0,0.01,0.01,
RO0853,Leiria,Caldas da Rainha,Serra do Bouro,1999-02-20,19:32:00,1999-02-20,20:45:00,,0,1.5,1.5,
RO1009,Lisboa,Loures,Unhos,1999-02-20,12:10:00,1999-02-20,13:25:00,,0,1,1,
RO1010,Lisboa,Odivelas,Famões,1999-02-20,15:40:00,1999-02-20,17:10:00,,0,1,1,
RO1011,Lisboa,Loures,Bucelas,1999-02-20,15:47:00,1999-02-20,17:45:00,,0,1,1,
RO1012,Lisboa,Loures,Loures,1999-02-20,16:27:00,1999-02-20,18:00:00,,0,0.2,0.2,
RO1380,Santarém,Alcanena,Minde,1999-02-20,01:07:00,1999-02-20,01:40:00,,0,0.001,0.001,
RO1381,Santarém,Abrantes,São Miguel do Rio Torto,1999-02-20,12:21:00,1999-02-20,13:51:00,,0,0.5,0.5,
RO1382,Santarém,Tomar,Madalena,1999-02-20,13:20:00,1999-02-20,14:45:00,,0,0.75,0.75,
RO1383,Santarém,Ourém,Rio de Couros,1999-02-20,13:53:00,1999-02-20,14:51:00,,0,0.02,0.02,
RO1384,Santarém,Ferreira do Zêzere,Pias,1999-02-20,15:04:00,1999-02-20,16:19:00,,0,0.2,0.2,
RO1385,Santarém,Ourém,Ribeira do Fárrio,1999-02-20,15:06:00,1999-02-20,15:47:00,,0,0.03,0.03,
RO1386,Santarém,Abrantes,São Miguel do Rio Torto,1999-02-20,15:13:00,1999-02-20,16:52:00,,0.5,0,0.5,
RO1387,Santarém,Ferreira do Zêzere,Pias,1999-02-20,15:19:00,1999-02-20,16:25:00,,0.005,0,0.005,
RO1388,Santarém,Ourém,Seiça,1999-02-20,20:26:00,1999-02-20,21:32:00,,0,0.3,0.3,
RO2111,Lisboa,Lourinhã,Moledo,1999-02-20,14:54:00,1999-02-20,16:25:00,,0.5,0,0.5,
RO2112,Lisboa,Mafra,São Miguel de Alcainça,1999-02-20,17:10:00,1999-02-20,18:00:00,,0,0.02,0.02,
RO2113,Lisboa,Alenquer,Olhalvo,1999-02-20,18:10:00,1999-02-20,18:30:00,,0,0.01,0.01,
RO2114,Lisboa,Mafra,Santo Estevão das Galés,1999-02-20,19:05:00,1999-02-20,22:25:00,,10,0,10,
RO2571,Lisboa,Oeiras,Barcarena,1999-02-20,16:50:00,1999-02-20,18:15:00,,0,0.005,0.005,
RO2572,Lisboa,Cascais,Cascais,1999-02-20,17:10:00,1999-02-20,18:45:00,,0.02,0,0.02,
RO2573,Lisboa,Sintra,São João das Lampas,1999-02-20,22:35:00,1999-02-20,23:15:00,,0,0.001,0.001,
RO2943,Setúbal,Alcochete,Alcochete,1999-02-20,19:25:00,1999-02-20,21:00:00,,0,0.5,0.5,
RO2944,Setúbal,Setúbal,São Lourenço,1999-02-20,22:18:00,1999-02-20,22:58:00,,0,0.001,0.001,
TM000226,Viseu,Sernancelhe,Arnas,1999-02-20,12:50:00,1999-02-20,17:30:00,,0,2,2,DES
TM000227,Viseu,São João da Pesqueira,Castanheiro do Sul,1999-02-20,14:10:00,1999-02-20,17:30:00,,0,2,2,DES
TM000229,Vila Real,Vila Real,Mouços,1999-02-20,14:33:00,1999-02-20,15:10:00,,0,0.05,0.05,DES
TM000230,Vila Real,Montalegre,Cervos,1999-02-20,14:35:00,1999-02-20,16:00:00,,0,1,1,DES
TM000231,Viseu,Sernancelhe,Sernancelhe,1999-02-20,14:45:00,1999-02-20,15:45:00,,0,1,1,DES
TM000233,Viseu,São João da Pesqueira,Ervedosa do douro,1999-02-20,15:30:00,1999-02-20,16:30:00,,0,0.5,0.5,DES
TM000234,Vila Real,Valpaços,Carrazedo de Montenegro,1999-02-20,15:38:00,1999-02-20,17:00:00,,0,0.5,0.5,DES
TM000235,Vila Real,Vila Real,Parada de Cunhos,1999-02-20,15:49:00,1999-02-20,16:55:00,,0,0.5,0.5,DES
TM000236,Vila Real,Vila Real,Mouços,1999-02-20,16:00:00,1999-02-20,16:45:00,,0,0.08,0.08,DES
TM000237,Vila Real,Vila Pouca de Aguiar,Vila Pouca de Aguiar,1999-02-20,16:20:00,1999-02-20,17:25:00,,0,0.5,0.5,DES
TM000238,Vila Real,Montalegre,Vila da Ponte,1999-02-20,17:20:00,1999-02-20,19:00:00,,0,1,1,DES
TM000239,Vila Real,Chaves,Vale de Anta,1999-02-20,17:22:00,1999-02-20,18:05:00,,0,0.01,0.01,DES
TM000240,Viseu,São João da Pesqueira,Trevões,1999-02-20,18:04:00,1999-02-20,19:40:00,,0,0.5,0.5,DES
TM000241,Vila Real,Boticas,Beça,1999-02-20,18:55:00,1999-02-20,20:15:00,,0,1,1,DES
TM000242,Vila Real,Montalegre,Salto,1999-02-20,19:10:00,1999-02-20,20:05:00,,0,1,1,DES
BI013000067,Castelo Branco,Castelo Branco,Castelo Branco,1999-02-21,14:00:00,1999-02-21,17:45:00,,3,0,3,
BI013000068,Castelo Branco,Belmonte,Belmonte,1999-02-21,15:41:00,1999-02-21,16:25:00,,0,0.02,0.02,
BI013000069,Castelo Branco,Covilhã,Verdelhos,1999-02-21,15:55:00,1999-02-21,19:05:00,,0,1.5,1.5,
BI07002862,Guarda,Seia,Alvoco da Serra,1999-02-21,00:05:00,1999-02-21,00:30:00,,0,0,0,
BI07002867,Guarda,Gouveia,Folgosinho,1999-02-21,08:05:00,1999-02-21,10:15:00,,0,0,0,
BI07002877,Guarda,Sabugal,Malcata,1999-02-21,11:50:00,1999-02-21,18:40:00,,0,10.5,10.5,
BI07002879,Guarda,Guarda,São Miguel do Jarmelo,1999-02-21,13:12:00,1999-02-21,14:10:00,,0,0,0,
BI07002881,Guarda,Seia,Seia,1999-02-21,14:02:00,1999-02-21,15:15:00,,0,0,0,
BI07002886,Castelo Branco,Covilhã,Verdelhos,1999-02-21,15:10:00,1999-02-21,17:30:00,,2,0,2,
BI07002890,Guarda,Gouveia,São Paio ,1999-02-21,16:35:00,1999-02-21,17:30:00,,0,0.5,0.5,
BI07002892,Guarda,Guarda,Vale de Estrela,1999-02-21,17:35:00,1999-02-21,20:00:00,,0,1,1,
BI07002894,Guarda,Gouveia,Arcozelo,1999-02-21,18:10:00,1999-02-21,18:50:00,,0,0,0,
BL03000278,Aveiro,Oliveira do Bairro,Troviscal,1999-02-21,13:36:00,1999-02-21,14:10:00,,0,0.02,0.02,
BL03000278,Aveiro,Oliveira do Bairro,Troviscal,1999-02-21,16:30:00,1999-02-21,17:12:00,S,0,0.05,0.05,REAC
BL03000288,Aveiro,Anadia,Avelãs de Cima,1999-02-21,10:35:00,1999-02-21,11:51:00,,0,0.02,0.02,
BL03000290,Aveiro,Águeda,Aguada de Cima,1999-02-21,10:35:00,1999-02-21,11:36:00,,0,0.06,0.06,
BL03000300,Aveiro,Albergaria-a-Velha,Albergaria-a-Velha,1999-02-21,16:06:00,1999-02-21,17:58:00,,3,0,3,
BL03000316,Viseu,Carregal do Sal,Sobral,1999-02-21,13:08:00,1999-02-21,14:30:00,,0,2,2,
BL03000318,Viseu,Oliveira de Frades,São Vicente de Lafões,1999-02-21,20:45:00,1999-02-21,21:30:00,,0,0.01,0.01,
BL03000320,Viseu,Viseu,Bodiosa,1999-02-21,19:00:00,1999-02-21,19:45:00,,0,0.01,0.01,
EDM001621,Vila Real,Ribeira de Pena,Santo Aleixo de Além-Tâmega,1999-02-21,19:30:00,1999-02-22,01:00:00,,2,0,2,
EDM001622,Vila Real,Ribeira de Pena,Santo Aleixo de Além-Tâmega,1999-02-21,19:30:00,1999-02-22,00:55:00,,1,0,1,
EDM002990,Braga,Póvoa de Lanhoso,Póvoa de Lanhoso (Nossa Senhora do Amparo),1999-02-21,15:18:00,1999-02-21,15:35:00,,0,0.03,0.03,
EDM003009,Braga,Guimarães,Brito,1999-02-21,20:15:00,1999-02-21,21:25:00,,0,0.2,0.2,
EDM003012,Braga,Vieira do Minho,Pinheiro,1999-02-21,21:20:00,1999-02-21,22:05:00,,0,0.05,0.05,
EDM003603,Aveiro,Vale de Cambra,Cepelos,1999-02-21,19:05:00,1999-02-21,19:45:00,,0,0.03,0.03,
EDM003616,Aveiro,Oliveira de Azeméis,Pinheiro da Bemposta,1999-02-21,23:24:00,1999-02-22,00:20:00,,0,0.01,0.01,
EDM003982,Porto,Paredes,,1999-02-21,12:15:00,1999-02-21,15:05:00,,2,2,4,
EDM003990,Porto,Lousada,Torno,1999-02-21,14:20:00,1999-02-21,15:45:00,,0,0.2,0.2,
EDM004013,Porto,Penafiel,Recesinhos (São Mamede),1999-02-21,18:40:00,1999-02-21,19:30:00,,0,0.02,0.02,
EDM006755,Braga,Barcelos,Cambeses,1999-02-21,12:10:00,1999-02-21,13:40:00,,0,0.1,0.1,
EDM006801,Braga,Barcelos,Lama,1999-02-21,19:14:00,1999-02-21,20:35:00,,0,0.3,0.3,
EDM010624,Porto,Vila Nova de Gaia,Vilar de Andorinho,1999-02-21,16:00:00,1999-02-21,16:50:00,,0,0.02,0.02,
RO0040,Santarém,Santarém,Almoster,1999-02-21,11:40:00,1999-02-21,14:04:00,,1,0,1,
RO0041,Santarém,Almeirim,Fazendas de Almeirim,1999-02-21,14:00:00,1999-02-21,17:10:00,,0,1,1,
RO0042,Santarém,Santarém,Várzea,1999-02-21,14:26:00,1999-02-21,15:22:00,,0,0.008,0.008,
RO0854,Leiria,Caldas da Rainha,Foz do Arelho,1999-02-21,03:25:00,1999-02-21,04:10:00,,0,0.006,0.006,
RO0855,Leiria,Alcobaça,Alpedriz,1999-02-21,19:29:00,1999-02-21,20:35:00,,0,0.005,0.005,
RO1013,Lisboa,Loures,São João da Talha,1999-02-21,13:35:00,1999-02-21,15:00:00,,0,2,2,
RO1014,Lisboa,Loures,São Julião do Tojal,1999-02-21,14:13:00,1999-02-21,14:55:00,,0,0.002,0.002,
RO1389,Santarém,Tomar,Olalhas,1999-02-21,11:35:00,1999-02-21,12:12:00,,0.035,0,0.035,
RO1390,Santarém,Alcanena,Louriceira,1999-02-21,14:50:00,1999-02-21,15:31:00,,0,0.005,0.005,
RO2115,Lisboa,Torres Vedras,Silveira,1999-02-21,00:42:00,1999-02-21,01:35:00,,0,0.05,0.05,
RO2116,Lisboa,Torres Vedras,Carvoeira,1999-02-21,13:21:00,1999-02-21,14:35:00,,0,0.01,0.01,
RO2117,Lisboa,Cadaval,Peral,1999-02-21,13:20:00,1999-02-21,15:30:00,,1,0,1,
RO2118,Lisboa,Mafra,Mafra,1999-02-21,21:50:00,1999-02-21,22:45:00,,0,0.01,0.01,
RO2574,Lisboa,Cascais,São Domingos de Rana,1999-02-21,02:02:00,1999-02-21,02:30:00,,0,0.003,0.003,
RO2575,Lisboa,Sintra,Terrugem,1999-02-21,11:35:00,1999-02-21,12:45:00,,0,0.05,0.05,
RO2945,Setúbal,Sesimbra,Quinta do Conde,1999-02-21,14:35:00,1999-02-21,17:00:00,,0,0.2,0.2,
RO2946,Setúbal,Montijo,Sarilhos Grandes,1999-02-21,14:50:00,1999-02-21,18:20:00,,0,0.1,0.1,
TM000247,Viseu,Penedono,Souto,1999-02-21,12:15:00,1999-02-21,13:00:00,,0,0.5,0.5,DES
TM000248,Vila Real,Boticas,Bobadela,1999-02-21,14:10:00,1999-02-21,15:40:00,,0.3,0.4,0.7,DES
TM000249,Vila Real,Santa Marta de Penaguião,Cumeeira,1999-02-21,14:10:00,1999-02-21,16:00:00,,0,0.5,0.5,DES
TM000250,Vila Real,Vila Pouca de Aguiar,Telões,1999-02-21,14:18:00,1999-02-21,15:35:00,,0,0.5,0.5,DES
TM000251,Viseu,Penedono,Antas,1999-02-21,14:25:00,1999-02-21,16:20:00,,0,1,1,DES
TM000252,Vila Real,Montalegre,Salto,1999-02-21,15:30:00,1999-02-21,17:15:00,,0,1,1,DES
TM000253,Vila Real,Vila Real,Borbela,1999-02-21,15:47:00,1999-02-21,17:20:00,,0,0.5,0.5,DES
TM000254,Vila Real,Murça,Noura,1999-02-21,15:59:00,1999-02-21,17:50:00,,0,1,1,DES
TM000255,Vila Real,Alijó,Alijó,1999-02-21,18:21:00,1999-02-21,21:25:00,,0,1.5,1.5,DES
TM000256,Vila Real,Vila Real,Campeã,1999-02-21,18:55:00,1999-02-21,20:05:00,,0,0.05,0.05,DES
TM000257,Vila Real,Chaves,Redondelo,1999-02-21,20:39:00,1999-02-21,21:15:00,,0,0.01,0.01,DES
AG   25-99,Faro,Portimão,Mexilhoeira Grande,1999-02-22,18:20:00,1999-02-22,19:29:00,,0,1,1,DES
AT7,Beja,Odemira,São Teotónio,1999-02-22,16:55:00,1999-02-22,20:15:00,,1,0,1,
BI013000070,Castelo Branco,Fundão,Atalaia do Campo,1999-02-22,12:55:00,1999-02-22,15:25:00,,0,0.05,0.05,
BI013000071,Castelo Branco,Penamacor,Meimão,1999-02-22,15:20:00,1999-02-22,22:30:00,,0,2.5,2.5,
BI013000072,Castelo Branco,Belmonte,Maçainhas,1999-02-22,19:30:00,1999-02-22,20:45:00,,0,2,2,
BI07002901,Guarda,Seia,Seia,1999-02-22,00:30:00,1999-02-22,01:10:00,,0,0,0,
BI07002917,Guarda,Mêda,Pai Penela,1999-02-22,13:23:00,1999-02-22,15:00:00,,0,2,2,
BI07002918,Guarda,Sabugal,Sabugal,1999-02-22,13:57:00,1999-02-22,14:15:00,,0,0.5,0.5,
BI07002924,Guarda,Sabugal,Malcata,1999-02-22,15:00:00,1999-02-22,22:00:00,,0,57.5,57.5,
BI07002934,Guarda,Seia,Tourais,1999-02-22,17:15:00,1999-02-22,18:40:00,,0,0,0,
BI07002942,Guarda,Guarda,Maçainhas de Baixo,1999-02-22,18:55:00,1999-02-22,19:10:00,,0,0,0,
BI07002943,Guarda,Guarda,Pêra do Moço,1999-02-22,19:10:00,1999-02-22,19:50:00,,0,0,0,
BI07002951,Guarda,Sabugal,Sabugal,1999-02-22,22:25:00,1999-02-22,23:30:00,,0,1,1,
BL03000336,Viseu,Viseu,Torredeita,1999-02-22,11:44:00,1999-02-22,12:30:00,,0,1.51,1.51,
BL03000336,Viseu,Viseu,Torredeita,1999-02-22,13:00:00,1999-02-22,14:20:00,S,0,0.01,0.01,REAC
BL03000338,Viseu,Penalva do Castelo,Castelo de Penalva,1999-02-22,18:25:00,1999-02-22,19:30:00,,0,0.01,0.01,
BL03000342,Viseu,Sátão,Sátão,1999-02-22,20:38:00,1999-02-22,21:30:00,,0,0.01,0.01,
BL03000346,Viseu,Nelas,Santar,1999-02-22,12:43:00,1999-02-22,16:10:00,,0,2,2,
BL03000348,Viseu,Mangualde,Mesquitela,1999-02-22,14:00:00,1999-02-22,15:50:00,,0,1.5,1.5,
BL03000356,Viseu,Penalva do Castelo,Pindo,1999-02-22,14:45:00,1999-02-22,15:45:00,,0,0.05,0.05,
BL03000362,Viseu,São Pedro do Sul,Vale Maior,1999-02-22,17:55:00,1999-02-22,19:00:00,,0,0.01,0.01,
BL03000364,Viseu,Vila Nova de Paiva,Vila Cova-à-Coelheira,1999-02-22,18:57:00,1999-02-22,19:50:00,,0,0.05,0.05,
BL03000368,Aveiro,Anadia,Aguim,1999-02-22,18:55:00,1999-02-22,19:26:00,,0.02,0,0.02,DESC
BL03000370,Viseu,Castro Daire,Castro Daire,1999-02-22,19:55:00,1999-02-22,20:33:00,,0,0.5,0.5,
EDM001628,Vila Real,Ribeira de Pena,Santo Aleixo de Além-Tâmega,1999-02-22,06:15:00,1999-02-22,07:15:00,,0,0.01,0.01,
EDM001645,Vila Real,Ribeira de Pena,Santo Aleixo de Além-Tâmega,1999-02-22,14:35:00,1999-02-22,15:45:00,,0.5,0,0.5,
EDM002912,Viana do Castelo,Ponte da Barca,Entre Ambos-os-Rios,1999-02-22,18:25:00,1999-02-22,18:25:00,,0,3,3,
EDM002924,Viana do Castelo,Melgaço,Roussas,1999-02-22,22:20:00,1999-02-22,22:20:00,,0,0.01,0.01,
EDM003053,Braga,Guimarães,Barco,1999-02-22,19:40:00,1999-02-22,21:00:00,,1,0,1,
EDM003056,Braga,Cabeceiras de Basto,Cabeceiras de Basto,1999-02-22,22:20:00,1999-02-22,23:00:00,,0,0.02,0.02,
EDM004066,Porto,Paredes,Mouriz,1999-02-22,15:15:00,1999-02-22,16:00:00,,0,0.09,0.09,
EDM004079,Porto,Penafiel,Castelões,1999-02-22,16:40:00,1999-02-22,17:45:00,,0,0.1,0.1,
EDM004084,Porto,Felgueiras,Vizela (Santo Adrião),1999-02-22,17:40:00,1999-02-22,18:00:00,,0,0.15,0.15,
EDM004087,Porto,Paços de Ferreira,Carvalhosa,1999-02-22,18:50:00,1999-02-22,19:20:00,,0,0.01,0.01,
EDM004090,Porto,Penafiel,Luzim,1999-02-22,19:05:00,1999-02-22,19:30:00,,0,0.02,0.02,
EDM006865,Braga,Braga,Tadim,1999-02-22,10:54:00,1999-02-22,12:40:00,,0,0.05,0.05,
EDM006867,Braga,Barcelos,Tamel (São Veríssimo),1999-02-22,10:59:00,1999-02-22,11:25:00,,0,0.03,0.03,
EDM006882,Braga,Braga,Gondizalves,1999-02-22,13:18:00,1999-02-22,15:10:00,,0,0.4,0.4,
EDM006907,Braga,Vila Nova de Famalicão,Joane,1999-02-22,15:30:00,1999-02-22,16:50:00,,0,0.06,0.06,
EDM006915,Braga,Vila Verde,Moure,1999-02-22,16:24:00,1999-02-22,17:15:00,,0,0.05,0.05,
EDM006935,Braga,Terras de Bouro,Covide,1999-02-22,19:43:00,1999-02-22,22:13:00,,0,2,2,
EDM010772,Porto,Gondomar,São Pedro da Cova,1999-02-22,12:10:00,1999-02-22,12:40:00,,0,0.1,0.1,
EDM010837,Porto,Santo Tirso,Santo Tirso,1999-02-22,17:20:00,1999-02-22,17:52:00,,0,0.1,0.1,
RO0043,Santarém,Salvaterra de Magos,Muge,1999-02-22,18:50:00,1999-02-22,20:00:00,,0,0.05,0.05,
