codigo_sgif,distrito,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,reacendimento,area_povoamento,area_mato,area_total,causa
DM01018938,Porto,Paredes,Mouriz,1998-08-05,00:35:00,1998-08-05,01:35:00,,0,0.05,0.05,
DM01018939,Porto,Paredes,Louredo,1998-08-05,00:35:00,1998-08-05,01:30:00,,0,0.02,0.02,
DM01018940,Porto,Paços de Ferreira,Modelos,1998-08-05,00:55:00,1998-08-05,01:30:00,,0,0.05,0.05,
DM01018941,Porto,Felgueiras,Airães,1998-08-05,00:55:00,1998-08-05,01:32:00,,0,0.05,0.05,
DM01018942,Porto,Paços de Ferreira,Penamaior,1998-08-05,01:10:00,1998-08-05,01:50:00,,0,0.01,0.01,
DM01018943,Porto,Marco de Canavezes,Soalhães,1998-08-05,01:15:00,1998-08-05,02:15:00,,0,0.02,0.02,
DM01018945,Porto,Felgueiras,Vila Cova da Lixa,1998-08-05,01:32:00,1998-08-05,02:05:00,,0,0.03,0.03,
DM01018949,Porto,Lousada,Lustosa,1998-08-05,01:50:00,1998-08-05,02:55:00,,0,0.05,0.05,
DM01018950,Porto,Amarante,Vila Caiz,1998-08-05,02:30:00,1998-08-05,04:30:00,,0,0.03,0.03,
DM01018951,Porto,Amarante,Mancelos,1998-08-05,03:10:00,1998-08-05,05:25:00,,0,2,2,
DM01018952,Porto,Baião,Frende,1998-08-05,03:15:00,1998-08-05,07:40:00,,1.5,1.5,3,
DM01018953,Porto,Paredes,Duas Igrejas,1998-08-05,03:20:00,1998-08-05,05:40:00,,0,0.07,0.07,
DM01018954,Porto,Marco de Canavezes,Sande,1998-08-05,04:10:00,1998-08-05,05:10:00,,0,0.1,0.1,
DM01018955,Porto,Amarante,Candemil,1998-08-05,04:45:00,1998-08-05,07:15:00,,0.1,0.1,0.2,
DM01018956,Porto,Felgueiras,Pombeiro de Ribavizela,1998-08-05,04:50:00,1998-08-05,05:15:00,,0,0.02,0.02,
DM01018957,Porto,Paredes,Recarei,1998-08-05,04:50:00,1998-08-05,06:05:00,,0,0.15,0.15,
DM01018958,Porto,Lousada,Caide de Rei,1998-08-05,04:30:00,1998-08-05,05:35:00,,0,0.15,0.15,
DM01018959,Porto,Marco de Canavezes,Alpendurada e Matos,1998-08-05,05:25:00,1998-08-05,19:40:00,,7,0,7,
DM01018960,Porto,Marco de Canavezes,Banho e Carvalhosa,1998-08-05,05:25:00,1998-08-05,06:40:00,,0,0.1,0.1,
DM01018961,Porto,Marco de Canavezes,Rosem,1998-08-05,05:35:00,1998-08-05,06:35:00,,0,0.02,0.02,
DM01018962,Porto,Felgueiras,Friande,1998-08-05,05:45:00,1998-08-05,06:30:00,,0,0.03,0.03,
DM01018964,Porto,Paredes,Aguiar de Sousa,1998-08-05,06:05:00,1998-08-05,10:30:00,,0,1.3,1.3,
DM01018967,Porto,Paredes,Gondalães,1998-08-05,07:00:00,1998-08-05,07:30:00,,0,0.05,0.05,
DM01018969,Porto,Baião,Gestaçô,1998-08-05,07:40:00,1998-08-05,08:15:00,,0,0.05,0.05,
DM01018971,Porto,Paredes,Duas Igrejas,1998-08-05,07:55:00,1998-08-05,09:35:00,,0,0.1,0.1,
DM01018975,Porto,Paredes,Rebordosa,1998-08-05,08:15:00,1998-08-05,09:25:00,,0,0.2,0.2,
DM01018977,Porto,Paredes,Sobrosa,1998-08-05,09:30:00,1998-08-05,11:00:00,,0,0.15,0.15,
DM01018982,Porto,Paredes,Mouriz,1998-08-05,10:05:00,1998-08-05,17:00:00,,0,5,5,
DM01018983,Porto,Paredes,Duas Igrejas,1998-08-05,10:10:00,1998-08-05,12:00:00,,0,0.1,0.1,
DM01018985,Porto,Paços de Ferreira,Figueiró,1998-08-05,10:15:00,1998-08-05,11:35:00,,0,0.02,0.02,
DM01018986,Porto,Lousada,Lustosa,1998-08-05,10:15:00,1998-08-05,19:30:00,,5,10,15,
DM01018988,Porto,Penafiel,Marecos,1998-08-05,10:25:00,1998-08-05,12:25:00,,0,0.05,0.05,
DM01018989,Porto,Paredes,Duas Igrejas,1998-08-05,10:25:00,1998-08-05,11:30:00,,0,0.1,0.1,
DM01018992,Porto,Amarante,Mancelos,1998-08-05,10:45:00,1998-08-05,14:45:00,,0,0.8,0.8,
DM01018998,Porto,Paredes,Vilela,1998-08-05,11:30:00,1998-08-05,12:05:00,,0,0.02,0.02,
DM01019000,Porto,Penafiel,Paredes,1998-08-05,11:30:00,1998-08-05,12:30:00,,0,0.01,0.01,
DM01019001,Porto,Penafiel,Rãs,1998-08-05,11:35:00,1998-08-05,13:10:00,,0,0.05,0.05,
DM01019002,Porto,Lousada,Torno,1998-08-05,11:30:00,1998-08-05,14:00:00,,0,0.5,0.5,
DM01019003,Porto,Felgueiras,Lagares,1998-08-05,11:35:00,1998-08-05,13:15:00,,0,0.12,0.12,
DM01019004,Porto,Paços de Ferreira,Frazão,1998-08-05,11:40:00,1998-08-05,12:00:00,,0,0.01,0.01,
DM01019005,Porto,Felgueiras,Macieira da Lixa,1998-08-05,11:45:00,1998-08-05,12:44:00,,0,0.1,0.1,
DM01019006,Porto,Marco de Canavezes,Soalhães,1998-08-05,11:45:00,1998-08-05,16:55:00,,0,4,4,
DM01019007,Porto,Penafiel,Irivo,1998-08-05,12:00:00,1998-08-05,12:30:00,,0,0.02,0.02,
DM01019012,Porto,Penafiel,Valpedre,1998-08-05,12:15:00,1998-08-05,23:00:00,,2,23,25,
DM01019013,Porto,Penafiel,Recesinhos (São Mamede),1998-08-05,12:25:00,1998-08-05,13:30:00,,0,0.02,0.02,
DM01019015,Porto,Paredes,Aguiar de Sousa,1998-08-05,12:30:00,1998-08-06,04:30:00,,4,6,10,
DM01019018,Porto,Penafiel,Galegos,1998-08-05,13:15:00,1998-08-05,14:30:00,,0,0.25,0.25,
DM01019019,Porto,Paços de Ferreira,Codessos,1998-08-05,15:10:00,1998-08-05,16:02:00,,0,0.02,0.02,
DM01019022,Porto,Penafiel,Pinheiro,1998-08-05,13:30:00,1998-08-06,00:55:00,,0,5,5,
DM01019025,Porto,Felgueiras,Macieira da Lixa,1998-08-05,13:30:00,1998-08-05,14:35:00,,0,0.1,0.1,
DM01019026,Porto,Amarante,Telões,1998-08-05,13:30:00,1998-08-05,14:40:00,,0,1,1,
DM01019027,Porto,Amarante,Telões,1998-08-05,13:30:00,1998-08-05,15:15:00,,0,0.05,0.05,
DM01019028,Porto,Paredes,Duas Igrejas,1998-08-05,13:40:00,1998-08-05,16:25:00,,0,1.5,1.5,
DM01019032,Porto,Paços de Ferreira,Seroa,1998-08-05,14:00:00,1998-08-05,15:20:00,,0,0.06,0.06,
DM01019033,Porto,Paredes,Lordelo,1998-08-05,14:16:00,1998-08-05,16:55:00,,0,1,1,
DM01019034,Porto,Felgueiras,Sousa,1998-08-05,14:20:00,1998-08-05,17:10:00,,0,0.15,0.15,
DM01019037,Porto,Amarante,Fregim,1998-08-05,14:30:00,1998-08-05,19:00:00,,0,2,2,
DM01019038,Porto,Baião,Ancede,1998-08-05,14:30:00,1998-08-05,16:00:00,,0,0.5,0.5,
DM01019041,Porto,Penafiel,Portela,1998-08-05,14:45:00,1998-08-05,16:25:00,,0,0.5,0.5,
DM01019042,Porto,Amarante,Ataíde,1998-08-05,14:50:00,1998-08-05,15:30:00,,0,0.02,0.02,
DM01019044,Porto,Paços de Ferreira,Paços de Ferreira,1998-08-05,14:40:00,1998-08-05,15:55:00,,0,0.1,0.1,
DM01019045,Porto,Paços de Ferreira,Penamaior,1998-08-05,14:40:00,1998-08-05,21:10:00,,0.1,0.2,0.3,
DM01019046,Porto,Paredes,Vila Cova de Carros,1998-08-05,15:00:00,1998-08-05,17:40:00,,3,0,3,
DM01019047,Porto,Felgueiras,Lagares,1998-08-05,15:00:00,1998-08-05,17:00:00,,0,0.05,0.05,
DM01019048,Porto,Marco de Canavezes,Paredes de Viadores,1998-08-05,15:05:00,1998-08-05,17:00:00,,0,0.05,0.05,
DM01019050,Porto,Amarante,Telões,1998-08-05,15:20:00,1998-08-05,16:40:00,,0,0.1,0.1,
DM01019051,Porto,Paredes,Gondalães,1998-08-05,15:25:00,1998-08-05,17:55:00,,0.15,0.3,0.45,
DM01019052,Porto,Amarante,Mancelos,1998-08-05,15:30:00,1998-08-05,18:40:00,,0,2,2,
DM01019053,Porto,Paredes,Duas Igrejas,1998-08-05,15:40:00,1998-08-05,18:45:00,,0,1.5,1.5,
DM01019054,Porto,Felgueiras,Sendim,1998-08-05,15:40:00,1998-08-05,17:20:00,,0,0.2,0.2,
DM01019056,Porto,Felgueiras,Macieira da Lixa,1998-08-05,15:43:00,1998-08-05,16:30:00,,0,0.04,0.04,
DM01019057,Porto,Paços de Ferreira,Arreigada,1998-08-05,15:55:00,1998-08-05,17:10:00,,0,0.2,0.2,
DM01019058,Porto,Amarante,Fregim,1998-08-05,16:00:00,1998-08-05,17:50:00,,0,0.05,0.05,
DM01019059,Porto,Paredes,Beire,1998-08-05,16:20:00,1998-08-05,16:40:00,,0,0.1,0.1,
DM01019060,Porto,Paredes,Sobreira,1998-08-05,16:25:00,1998-08-05,17:45:00,,0,2,2,
DM01019061,Porto,Felgueiras,Refontoura,1998-08-05,16:30:00,1998-08-05,17:13:00,,0,0.02,0.02,
DM01019063,Porto,Penafiel,Rãs,1998-08-05,16:40:00,1998-08-05,18:10:00,,0,0.05,0.05,
DM01019065,Porto,Penafiel,Lagares,1998-08-05,16:30:00,1998-08-05,23:00:00,,0,3,3,
DM01019066,Porto,Felgueiras,Vila Cova da Lixa,1998-08-05,16:40:00,1998-08-05,20:15:00,,0,3,3,
DM01019069,Porto,Paredes,Aguiar de Sousa,1998-08-05,17:05:00,1998-08-05,18:10:00,,0,0.1,0.1,
DM01019070,Porto,Penafiel,Irivo,1998-08-05,17:10:00,1998-08-05,18:05:00,,0,0.05,0.05,
DM01019071,Porto,Felgueiras,Vila Cova da Lixa,1998-08-05,17:13:00,1998-08-05,18:13:00,,0,0.05,0.05,
DM01019072,Porto,Paredes,Louredo,1998-08-05,17:20:00,1998-08-05,19:30:00,,0,0.2,0.2,
DM01019074,Porto,Felgueiras,Vila Cova da Lixa,1998-08-05,17:40:00,1998-08-05,18:00:00,,0,0.02,0.02,
DM01019075,Porto,Lousada,Lodares,1998-08-05,17:40:00,1998-08-05,19:15:00,,0,0.3,0.3,
DM01019076,Porto,Paços de Ferreira,Seroa,1998-08-05,17:40:00,1998-08-05,18:50:00,,0,0.1,0.1,
DM01019077,Porto,Paços de Ferreira,Arreigada,1998-08-05,17:50:00,1998-08-05,18:35:00,,0,0.04,0.04,
DM01019079,Porto,Penafiel,Galegos,1998-08-05,18:05:00,1998-08-05,19:45:00,,0,0.15,0.15,
DM01019080,Porto,Amarante,Figueiró(Sta Cristina),1998-08-05,18:05:00,1998-08-05,19:20:00,,0,0.1,0.1,
DM01019082,Porto,Penafiel,Recesinhos (São Mamede),1998-08-05,18:30:00,1998-08-05,19:45:00,,0,0.2,0.2,
DM01019083,Porto,Felgueiras,Rande,1998-08-05,18:35:00,1998-08-05,19:55:00,,0,0.05,0.05,
DM01019084,Porto,Marco de Canavezes,Manhuncelos,1998-08-05,18:40:00,1998-08-05,21:00:00,,0,2,2,
DM01019088,Porto,Amarante,Real,1998-08-05,18:40:00,1998-08-05,20:16:00,,0,0.1,0.1,
DM01019089,Porto,Baião,Grilo,1998-08-05,18:45:00,1998-08-06,02:00:00,,5,5,10,
DM01019091,Porto,Paredes,Aguiar de Sousa,1998-08-05,18:35:00,1998-08-05,19:00:00,,0,0.01,0.01,
DM01019092,Porto,Paços de Ferreira,Penamaior,1998-08-05,19:20:00,1998-08-05,20:30:00,,0,0.15,0.15,
DM01019094,Porto,Felgueiras,Lordelo,1998-08-05,19:05:00,1998-08-05,20:20:00,,0,0.5,0.5,
DM01019095,Porto,Paredes,Mouriz,1998-08-05,19:10:00,1998-08-05,20:20:00,,0,0.02,0.02,
DM01019096,Porto,Paredes,Sobreira,1998-08-05,19:10:00,1998-08-05,19:35:00,,0,0.01,0.01,
DM01019097,Porto,Lousada,Meinedo,1998-08-05,19:15:00,1998-08-05,20:15:00,,0.05,0.15,0.2,
DM01019098,Porto,Paredes,Sobrosa,1998-08-05,19:30:00,1998-08-05,20:50:00,,0,0.1,0.1,
DM01019099,Porto,Felgueiras,Varziela,1998-08-05,19:30:00,1998-08-05,22:15:00,,2,6,8,
DM01019100,Porto,Penafiel,Portela,1998-08-05,19:30:00,1998-08-05,21:00:00,,0,0.05,0.05,
DM01019101,Porto,Paredes,Lordelo,1998-08-05,19:35:00,1998-08-05,20:12:00,,0,0.02,0.02,
DM01019104,Porto,Lousada,Lousada (Sta Margarida),1998-08-05,19:35:00,1998-08-05,21:30:00,,0,0.2,0.2,
DM01019106,Porto,Penafiel,Boelhe,1998-08-05,19:50:00,1998-08-05,22:00:00,,0,0.15,0.15,
DM01019108,Porto,Amarante,Mancelos,1998-08-05,20:05:00,1998-08-06,00:25:00,,0,2,2,
DM01019113,Porto,Paredes,Louredo,1998-08-05,20:25:00,1998-08-05,20:50:00,,0,0.02,0.02,
DM01019114,Porto,Penafiel,Guilhufe,1998-08-05,20:15:00,1998-08-05,21:10:00,,0,0.02,0.02,
DM01019117,Porto,Felgueiras,Macieira da Lixa,1998-08-05,20:50:00,1998-08-05,21:37:00,,0,0.03,0.03,
DM01019119,Porto,Paredes,Vilela,1998-08-05,21:00:00,1998-08-05,21:50:00,,0,0.02,0.02,
DM01019120,Porto,Felgueiras,Idães,1998-08-05,21:05:00,1998-08-05,23:10:00,,0,0.1,0.1,
DM01019122,Porto,Paredes,Mouriz,1998-08-05,21:05:00,1998-08-05,21:45:00,,0,0.02,0.02,
DM01019123,Porto,Paredes,Baltar,1998-08-05,21:05:00,1998-08-05,21:50:00,,0,0.02,0.02,
DM01019125,Porto,Penafiel,Abragão,1998-08-05,21:10:00,1998-08-05,22:30:00,,0,0.1,0.1,
DM01019126,Porto,Paços de Ferreira,Paços de Ferreira,1998-08-05,21:10:00,1998-08-05,21:40:00,,0,0.04,0.04,
DM01019128,Porto,Marco de Canavezes,Soalhães,1998-08-05,21:30:00,1998-08-06,00:00:00,,0,0.8,0.8,
DM01019132,Porto,Penafiel,Bustelo,1998-08-05,21:35:00,1998-08-05,23:10:00,,0,0.05,0.05,
DM01019133,Porto,Amarante,Telões,1998-08-05,21:30:00,1998-08-05,23:15:00,,0,0.04,0.04,
DM01019135,Porto,Paços de Ferreira,Seroa,1998-08-05,21:40:00,1998-08-05,22:50:00,,0,0.1,0.1,
DM01019136,Porto,Felgueiras,Lordelo,1998-08-05,21:45:00,1998-08-06,00:15:00,,0,0.3,0.3,
DM01019137,Porto,Penafiel,Canelas,1998-08-05,21:45:00,1998-08-05,23:35:00,,0,0.05,0.05,
DM01019138,Porto,Paredes,Cristelo,1998-08-05,21:50:00,1998-08-05,23:40:00,,0,0.15,0.15,
DM01019140,Porto,Paços de Ferreira,Penamaior,1998-08-05,21:55:00,1998-08-05,22:30:00,,0,0.04,0.04,
DM01019141,Porto,Paredes,Gandra,1998-08-05,21:50:00,1998-08-05,22:50:00,,0,0.04,0.04,
DM01019143,Porto,Marco de Canavezes,Vila Boa do Bispo,1998-08-05,22:00:00,1998-08-05,22:40:00,,0,0.01,0.01,
DM01019144,Porto,Lousada,Alvarenga,1998-08-05,22:05:00,1998-08-05,22:50:00,,0,0.4,0.4,
DM01019145,Porto,Lousada,Nespereira,1998-08-05,22:05:00,1998-08-05,23:00:00,,0,0.1,0.1,
DM01019146,Porto,Penafiel,Recesinhos (São Mamede),1998-08-05,22:05:00,1998-08-05,23:15:00,,0,0.05,0.05,
DM01019149,Porto,Paredes,Vila Cova de Carros,1998-08-05,22:00:00,1998-08-06,01:10:00,,0,0.2,0.2,
DM01019150,Porto,Felgueiras,Refontoura,1998-08-05,22:35:00,1998-08-06,00:25:00,,0,0.3,0.3,
DM01019151,Porto,Marco de Canavezes,Torrão,1998-08-05,22:40:00,1998-08-05,23:40:00,,0,0.5,0.5,
DM01019155,Porto,Penafiel,Guilhufe,1998-08-05,23:00:00,1998-08-05,23:30:00,,0,0.01,0.01,
DM01019157,Porto,Lousada,Caide de Rei,1998-08-05,23:05:00,1998-08-06,00:50:00,,0,0.1,0.1,
DM01019159,Porto,Felgueiras,Borba de Godim,1998-08-05,23:15:00,1998-08-06,00:48:00,,0,0.4,0.4,
DM01019160,Porto,Marco de Canavezes,Sande,1998-08-05,23:25:00,1998-08-05,23:50:00,,0,0.03,0.03,
DM01019162,Porto,Marco de Canavezes,Sande,1998-08-05,23:50:00,1998-08-06,00:25:00,,0,0.05,0.05,
DM01043450,Porto,Gondomar,Melres,1998-08-05,00:08:00,1998-08-05,04:30:00,,1,0,1,
DM01043456,Porto,Valongo,Ermesinde,1998-08-05,01:15:00,1998-08-05,02:55:00,,0,0.05,0.05,
DM01043459,Porto,Santo Tirso,Reguenga,1998-08-05,01:30:00,1998-08-05,06:00:00,,0,1,1,
DM01043460,Porto,Matosinhos,Guifões,1998-08-05,01:40:00,1998-08-05,03:50:00,,0,0.05,0.05,
DM01043467,Porto,Maia,Águas Santas,1998-08-05,02:00:00,1998-08-05,03:25:00,,0,0.03,0.03,
DM01043468,Porto,Maia,Moreira,1998-08-05,02:06:00,1998-08-05,05:15:00,,0,0.02,0.02,
DM01043469,Porto,Vila Nova de Gaia,Pedroso,1998-08-05,02:18:00,1998-08-05,03:15:00,,0,0.01,0.01,
DM01043470,Porto,Gondomar,Foz do Sousa,1998-08-05,03:00:00,1998-08-05,06:30:00,,0.5,0,0.5,
DM01043476,Porto,Gondomar,Baguim do Monte (Rio Tinto),1998-08-05,04:00:00,1998-08-05,05:45:00,,0,0.2,0.2,
DM01043479,Porto,Gondomar,Baguim do Monte (Rio Tinto),1998-08-05,04:35:00,1998-08-05,07:10:00,,0,0.4,0.4,
DM01043480,Porto,Vila Nova de Gaia,Vilar de Andorinho,1998-08-05,04:50:00,1998-08-05,05:50:00,,0,0.08,0.08,
DM01043481,Porto,Vila Nova de Gaia,Pedroso,1998-08-05,05:05:00,1998-08-05,05:45:00,,0,0.01,0.01,
DM01043482,Porto,Vila Nova de Gaia,Serzedo,1998-08-05,05:10:00,1998-08-05,08:10:00,,0,3,3,
DM01043483,Porto,Maia,Avioso (São Pedro),1998-08-05,05:30:00,1998-08-05,06:50:00,,0,0.05,0.05,
DM01043484,Porto,Gondomar,São Pedro da Cova,1998-08-05,05:35:00,1998-08-05,08:10:00,,0,0.1,0.1,
DM01043485,Porto,Santo Tirso,Burgães,1998-08-05,05:40:00,1998-08-05,06:20:00,,0,0.05,0.05,
DM01043489,Porto,Valongo,Valongo,1998-08-05,06:20:00,1998-08-05,17:00:00,,20,0,20,
DM01043490,Porto,Gondomar,Gondomar (São Cosme),1998-08-05,06:30:00,1998-08-05,07:45:00,,0.2,0,0.2,
DM01043491,Porto,Vila do Conde,Guilhabreu,1998-08-05,06:30:00,1998-08-05,08:05:00,,0,0.05,0.05,
DM01043495,Porto,Vila Nova de Gaia,Pedroso,1998-08-05,07:25:00,1998-08-05,08:10:00,,0,0.01,0.01,
DM01043499,Porto,Gondomar,Fânzeres,1998-08-05,07:45:00,1998-08-05,08:30:00,,0,0.05,0.05,
DM01043500,Porto,Vila do Conde,Labruje,1998-08-05,07:50:00,1998-08-05,09:55:00,,0,0.5,0.5,
DM01043501,Porto,Maia,Pedrouços,1998-08-05,07:55:00,1998-08-05,09:55:00,,0,0.05,0.05,
DM01043504,Porto,Santo Tirso,Guidões,1998-08-05,08:08:00,1998-08-05,08:50:00,,0,0.2,0.2,
DM01043505,Porto,Santo Tirso,Burgães,1998-08-05,08:18:00,1998-08-05,16:00:00,,7,0,7,
DM01043515,Porto,Santo Tirso,Santo Tirso,1998-08-05,09:13:00,1998-08-05,10:25:00,,0,0.1,0.1,
DM01043521,Porto,Matosinhos,Guifões,1998-08-05,09:30:00,1998-08-05,18:25:00,,2,0,2,
DM01043522,Porto,Maia,Vermoim,1998-08-05,09:35:00,1998-08-05,16:30:00,,0,0.5,0.5,
DM01043531,Porto,Vila do Conde,Modivas,1998-08-05,09:55:00,1998-08-05,11:10:00,,0.3,0,0.3,
DM01043535,Porto,Maia,Moreira,1998-08-05,10:10:00,1998-08-05,10:50:00,,0,0.1,0.1,
DM01043536,Porto,Santo Tirso,Monte Córdova,1998-08-05,10:20:00,1998-08-05,11:20:00,,0,0.8,0.8,
DM01043537,Porto,Gondomar,Foz do Sousa,1998-08-05,10:15:00,1998-08-05,18:35:00,,1.5,0,1.5,
DM01043539,Porto,Santo Tirso,Roriz,1998-08-05,10:30:00,1998-08-05,11:20:00,,0,0.05,0.05,
DM01043542,Porto,Maia,Milheirós,1998-08-05,10:36:00,1998-08-05,13:15:00,,0,0.3,0.3,
DM01043546,Porto,Gondomar,São Pedro da Cova,1998-08-05,10:55:00,1998-08-05,12:00:00,,0.1,0,0.1,
DM01043547,Porto,Gondomar,São Pedro da Cova,1998-08-05,10:50:00,1998-08-05,13:15:00,,0.25,0,0.25,
DM01043551,Porto,Santo Tirso,Refojos de Riba de Ave,1998-08-05,11:15:00,1998-08-05,14:45:00,,1,0,1,
DM01043570,Porto,Santo Tirso,Bougado (Santiago),1998-08-05,12:00:00,1998-08-05,13:25:00,,0,0.08,0.08,
DM01043571,Porto,Vila do Conde,Rio Mau,1998-08-05,12:05:00,1998-08-05,12:50:00,,0.2,0,0.2,
DM01043573,Porto,Santo Tirso,Roriz,1998-08-05,12:20:00,1998-08-05,14:30:00,,0,0.2,0.2,
DM01043576,Porto,Gondomar,Foz do Sousa,1998-08-05,12:25:00,1998-08-06,01:30:00,,8,0,8,
DM01043578,Porto,Vila Nova de Gaia,Sandim,1998-08-05,12:31:00,1998-08-05,14:00:00,,0,1,1,
DM01043583,Porto,Gondomar,Foz do Sousa,1998-08-05,12:45:00,1998-08-05,14:55:00,,0,0.05,0.05,
DM01043587,Porto,Matosinhos,Matosinhos,1998-08-05,13:00:00,1998-08-05,13:30:00,,0,0.05,0.05,
DM01043589,Porto,Gondomar,Baguim do Monte (Rio Tinto),1998-08-05,13:00:00,1998-08-05,15:10:00,,0.4,0,0.4,
DM01043591,Porto,Gondomar,São Pedro da Cova,1998-08-05,13:05:00,1998-08-05,14:10:00,,0.2,0,0.2,
DM01043593,Porto,Vila Nova de Gaia,Sandim,1998-08-05,13:15:00,1998-08-05,14:30:00,,0,1,1,
DM01043595,Porto,Maia,Pedrouços,1998-08-05,13:15:00,1998-08-05,14:30:00,,0,0.02,0.02,
DM01043597,Porto,Santo Tirso,Bougado (Santiago),1998-08-05,13:25:00,1998-08-05,14:40:00,,0,0.1,0.1,
DM01043598,Porto,Vila do Conde,Tougues,1998-08-05,13:35:00,1998-08-05,15:00:00,,0,0.03,0.03,
DM01043600,Porto,Matosinhos,Custóias,1998-08-05,13:30:00,1998-08-05,14:00:00,,0,0.02,0.02,
DM01043603,Porto,Santo Tirso,Santo Tirso,1998-08-05,13:40:00,1998-08-05,14:35:00,,0.2,0,0.2,
DM01043604,Porto,Valongo,Campo,1998-08-05,13:30:00,1998-08-05,16:25:00,,0,0.2,0.2,
DM01043609,Porto,Santo Tirso,Burgães,1998-08-05,14:00:00,1998-08-05,14:50:00,,0,0.05,0.05,
DM01043614,Porto,Santo Tirso,Guimarei,1998-08-05,13:50:00,1998-08-05,18:45:00,,0.15,0,0.15,
DM01043615,Porto,Valongo,Ermesinde,1998-08-05,14:05:00,1998-08-05,14:50:00,,0,0.06,0.06,
DM01043616,Porto,Maia,Milheirós,1998-08-05,14:00:00,1998-08-05,15:40:00,,0,0.2,0.2,
DM01043619,Porto,Vila Nova de Gaia,Pedroso,1998-08-05,14:20:00,1998-08-05,16:40:00,,0,0.05,0.05,
DM01043626,Porto,Maia,Nogueira,1998-08-05,15:16:00,1998-08-05,15:35:00,,0.05,0,0.05,
DM01043627,Porto,Maia,São Pedro Fins,1998-08-05,14:50:00,1998-08-05,16:20:00,,0,0.4,0.4,
DM01043629,Porto,Santo Tirso,Monte Córdova,1998-08-05,14:50:00,1998-08-06,00:00:00,,2,0,2,
DM01043630,Porto,Vila do Conde,Guilhabreu,1998-08-05,14:50:00,1998-08-05,17:30:00,,0.3,0,0.3,
DM01043637,Porto,Maia,Águas Santas,1998-08-05,14:30:00,1998-08-05,20:25:00,,0,5,5,
DM01043642,Porto,Santo Tirso,Roriz,1998-08-05,15:15:00,1998-08-05,16:30:00,,0,3,3,
DM01043644,Porto,Gondomar,São Pedro da Cova,1998-08-05,15:15:00,1998-08-05,16:45:00,,0.1,0,0.1,
DM01043648,Porto,Santo Tirso,Covelas,1998-08-05,15:35:00,1998-08-05,19:50:00,,4,0,4,
DM01043649,Porto,Valongo,Ermesinde,1998-08-05,15:55:00,1998-08-05,17:05:00,,0,0.04,0.04,
DM01043650,Porto,Valongo,Ermesinde,1998-08-05,15:45:00,1998-08-05,15:55:00,,0,0.05,0.05,
DM01043653,Porto,Santo Tirso,Monte Córdova,1998-08-05,16:00:00,1998-08-05,19:05:00,,1,0,1,
DM01043655,Porto,Valongo,Valongo,1998-08-05,16:05:00,1998-08-05,19:00:00,,0,0.1,0.1,
DM01043657,Porto,Valongo,Ermesinde,1998-08-05,16:07:00,1998-08-05,17:00:00,,0,0.05,0.05,
DM01043660,Porto,Gondomar,Foz do Sousa,1998-08-05,16:20:00,1998-08-05,18:25:00,,0.3,0,0.3,
DM01043662,Porto,Gondomar,Fânzeres,1998-08-05,16:35:00,1998-08-05,18:20:00,,0,0.3,0.3,
DM01043663,Porto,Santo Tirso,Roriz,1998-08-05,16:45:00,1998-08-05,17:15:00,,0,0.1,0.1,
DM01043666,Porto,Maia,Milheirós,1998-08-05,16:20:00,1998-08-05,19:50:00,,0,0.8,0.8,
DM01043671,Porto,Valongo,Alfena,1998-08-05,17:00:00,1998-08-05,18:00:00,,0,0.25,0.25,
DM01043674,Porto,Santo Tirso,Campo (São Martinho),1998-08-05,17:20:00,1998-08-05,18:00:00,,0,0.5,0.5,
DM01043675,Porto,Gondomar,São Pedro da Cova,1998-08-05,17:15:00,1998-08-05,19:05:00,,0,0.3,0.3,
DM01043677,Porto,Vila do Conde,Vilar,1998-08-05,17:30:00,1998-08-05,18:25:00,,0.2,0,0.2,
DM01043681,Porto,Gondomar,São Pedro da Cova,1998-08-05,17:45:00,1998-08-05,19:35:00,,0,0.1,0.1,
DM01043682,Porto,Maia,Moreira,1998-08-05,15:30:00,1998-08-05,18:00:00,,0,1,1,
DM01043686,Porto,Santo Tirso,Monte Córdova,1998-08-05,18:05:00,1998-08-05,22:10:00,,1,0,1,
DM01043689,Porto,Vila do Conde,Vila do Conde,1998-08-05,17:55:00,1998-08-05,19:00:00,,0,0.05,0.05,
DM01043691,Porto,Gondomar,Melres,1998-08-05,18:35:00,1998-08-06,02:30:00,,2.5,0,2.5,
DM01043692,Porto,Maia,Vermoim,1998-08-05,17:45:00,1998-08-05,19:25:00,,0,0.04,0.04,
DM01043694,Porto,Vila do Conde,Modivas,1998-08-05,18:50:00,1998-08-05,19:30:00,,0.15,0,0.15,
DM01043697,Porto,Maia,Águas Santas,1998-08-05,19:00:00,1998-08-05,20:05:00,,0,0.2,0.2,
DM01043701,Porto,Gondomar,Foz do Sousa,1998-08-05,19:00:00,1998-08-05,19:35:00,,0.2,0,0.2,
DM01043705,Porto,Vila do Conde,Malta,1998-08-05,19:30:00,1998-08-06,03:50:00,,50,0,50,
DM01043708,Porto,Vila Nova de Gaia,Vila Nova de Gaia (Sta Marinha),1998-08-05,19:35:00,1998-08-05,20:55:00,,0,0.02,0.02,
DM01043713,Porto,Vila Nova de Gaia,Mafamude,1998-08-05,20:00:00,1998-08-05,21:15:00,,0,0.1,0.1,
