codigo_sgif,distrito,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,reacendimento,area_povoamento,area_mato,area_total,causa
DM00191,PORTO,FELGUEIRAS,VIZELA(SANTO ADRIÃO),1996-03-22,17:15:00,1996-03-22,17:45:00,,0,0.1,0.1,
DM00220,VIANA DO CASTELO,VALENÇA,SÃO PEDRO DA TORRE,1996-04-11,13:55:00,1996-04-11,14:50:00,,0,0.1,0.1,
DM00226,BRAGA,BRAGA,TADIM,1996-04-11,18:05:00,1996-04-11,19:15:00,,0,0.1,0.1,
DM00238,BRAGA,GUIMARÃES,CANDOSO(SANTIAGO),1996-04-13,12:55:00,1996-04-13,14:15:00,,0,0.1,0.1,
DM00250,BRAGA,GUIMARÃES,POLVOREIRA,1996-04-13,19:40:00,1996-04-13,20:15:00,,0,0.1,0.1,
DM00311,PORTO,SANTO TIRSO,COUTO(SANTA CRISTINA),1996-04-19,13:35:00,1996-04-19,14:30:00,,0,0.1,0.1,
DM00314,BRAGA,GUIMARÃES,INFIAS,1996-04-19,14:35:00,1996-04-19,15:10:00,,0,0.1,0.1,
DM00345,BRAGA,GUIMARÃES,SELHO(SÃO JORGE),1996-04-21,00:20:00,1996-04-21,01:00:00,,0,0.1,0.1,
DM00350,PORTO,PÓVOA DE VARZIM,TERROSO,1996-04-24,19:45:00,1996-04-24,20:30:00,,0,0.1,0.1,
DM00352,PORTO,PAÇOS DE FERREIRA,FREAMUNDE,1996-04-25,11:20:00,1996-04-25,12:00:00,,0,0.1,0.1,
DM00373,PORTO,SANTO TIRSO,ALVARELHOS,1996-04-26,15:00:00,1996-04-26,16:24:00,,0,0.1,0.1,
DM00376,PORTO,FELGUEIRAS,VILA FRIA,1996-04-26,15:40:00,1996-04-26,18:20:00,,0,0.1,0.1,
DM00379,PORTO,LOUSADA,PIAS,1996-04-26,19:20:00,1996-04-26,19:45:00,,0,0.1,0.1,
DM00380,PORTO,PÓVOA DE VARZIM,RATES,1996-04-26,21:54:00,1996-04-26,22:45:00,,0,0.1,0.1,
DM00392,AVEIRO,SANTA MARIA DA FEIRA,SÃO PAIO DE OLEIROS,1996-04-27,21:40:00,1996-04-27,22:25:00,S,0,0.1,0.1,REA
DM00399,PORTO,PAREDES,PARADA DE TODEIA,1996-04-27,19:20:00,1996-04-27,20:25:00,,0,0.1,0.1,
DM00405,VIANA DO CASTELO,PONTE DE LIMA,CORRELHÃ,1996-04-28,02:55:00,1996-04-28,04:30:00,,0,0.1,0.1,
DM00406,VIANA DO CASTELO,MONÇÃO,MERUFE,1996-04-28,12:15:00,1996-04-28,14:00:00,,0.1,0.1,0.2,
DM00408,BRAGA,BARCELOS,POUSA,1996-04-28,13:30:00,1996-04-28,15:20:00,,0,0.1,0.1,
DM00416,PORTO,PAÇOS DE FERREIRA,SEROA,1996-04-29,21:00:00,1996-04-29,21:50:00,,0,0.1,0.1,
DM00427,AVEIRO,SANTA MARIA DA FEIRA,SÃO PAIO DE OLEIROS,1996-05-03,14:55:00,1996-05-03,17:30:00,,0,0.1,0.1,
DM00429,AVEIRO,SANTA MARIA DA FEIRA,MOSTEIRÓ,1996-05-03,18:20:00,1996-05-03,19:55:00,,0,0.1,0.1,
DM00445,BRAGA,GUIMARÃES,GANDARELA,1996-05-12,16:20:00,1996-05-12,16:50:00,,0,0.1,0.1,
DM00452,PORTO,GONDOMAR,FÂNZERES,1996-05-13,22:15:00,1996-05-13,23:25:00,,0,0.1,0.1,
DM00453,BRAGA,VILA NOVA DE FAMALICÃO,LOURO,1996-05-14,11:55:00,1996-05-14,12:55:00,,0,0.1,0.1,
DM00461,PORTO,SANTO TIRSO,BOUGADO(SÃO MARTINHO),1996-05-23,11:30:00,1996-05-23,12:10:00,,0,0.1,0.1,
DM00469,VIANA DO CASTELO,CAMINHA,GONDAR,1996-05-24,17:00:00,1996-05-24,19:50:00,,0,0.1,0.1,
DM00476,BRAGA,GUIMARÃES,CALDAS DE VIZELA(SÃO MIGUEL),1996-05-25,13:50:00,1996-05-25,14:10:00,,0,0.1,0.1,
DM00491,AVEIRO,SANTA MARIA DA FEIRA,PIGEIROS,1996-05-27,06:40:00,1996-05-27,07:45:00,,0,0.1,0.1,
DM00498,BRAGA,GUIMARÃES,MASCOTELOS,1996-05-27,18:00:00,1996-05-27,18:45:00,,0,0.1,0.1,
DM00504,PORTO,PAREDES,RECAREI,1996-05-28,12:00:00,1996-05-28,12:50:00,,0,0.1,0.1,
DM00509,PORTO,MARCO DE CANAVESES,SANDE,1996-05-28,14:20:00,1996-05-28,16:20:00,,0,0.1,0.1,
DM00510,BRAGA,FAFE,QUINCHÃES,1996-05-28,15:05:00,1996-05-28,15:50:00,,0,0.1,0.1,
DM00517,AVEIRO,VALE DE CAMBRA,SÃO PEDRO DE CASTELÕES,1996-05-29,02:00:00,1996-05-29,03:10:00,,0,0.1,0.1,
DM00522,BRAGA,FAFE,FAFE,1996-05-29,15:40:00,1996-05-29,16:10:00,,0,0.1,0.1,
DM00531,PORTO,MATOSINHOS,PERAFITA,1996-05-31,14:10:00,1996-05-31,16:10:00,,0,0.1,0.1,
DM00532,PORTO,FELGUEIRAS,MARGARIDE(SANTA EULÁLIA),1996-05-31,15:03:00,1996-05-31,15:40:00,,0,0.1,0.1,
DM00533,AVEIRO,SANTA MARIA DA FEIRA,ARRIFANA,1996-05-31,15:40:00,1996-05-31,16:35:00,,0,0.1,0.1,
DM00540,BRAGA,GUIMARÃES,INFIAS,1996-06-01,00:30:00,1996-06-01,02:00:00,,0,0.1,0.1,
DM00544,BRAGA,BRAGA,PADIM DA GRAÇA,1996-06-01,02:25:00,1996-06-01,04:00:00,,0,0.1,0.1,
DM00553,BRAGA,GUIMARÃES,CALDAS DE VIZELA(SÃO MIGUEL),1996-06-01,16:00:00,1996-06-01,16:17:00,,0,0.1,0.1,
DM00553,BRAGA,GUIMARÃES,CALDAS DE VIZELA(SÃO MIGUEL),1996-06-01,18:40:00,1996-06-01,20:00:00,S,0,0.1,0.1,REA
DM00553,BRAGA,GUIMARÃES,CALDAS DE VIZELA(SÃO MIGUEL),1996-06-01,21:05:00,1996-06-01,22:05:00,S,0,0.1,0.1,REA
DM00560,BRAGA,BRAGA,FRAIÃO,1996-06-01,22:25:00,1996-06-01,23:40:00,,0,0.1,0.1,
DM00562,BRAGA,GUIMARÃES,BALAZAR,1996-06-01,22:35:00,1996-06-01,23:30:00,,0,0.1,0.1,
DM00579,PORTO,GONDOMAR,GONDOMAR(SÃO COSME),1996-06-03,17:40:00,1996-06-03,18:45:00,,0,0.1,0.1,
DM00583,BRAGA,VILA NOVA DE FAMALICÃO,MOGEGE,1996-06-05,13:00:00,1996-06-05,13:55:00,S,0,0.1,0.1,REA
DM00586,AVEIRO,SANTA MARIA DA FEIRA,FEIRA,1996-06-04,13:45:00,1996-06-04,16:00:00,,0,0.1,0.1,
DM00591,AVEIRO,SANTA MARIA DA FEIRA,LOUROSA,1996-06-04,14:50:00,1996-06-04,15:35:00,,0,0.1,0.1,
DM00615,BRAGA,BARCELOS,SILVA,1996-06-05,13:20:00,1996-06-05,14:00:00,,0,0.1,0.1,
DM00617,PORTO,SANTO TIRSO,BOUGADO(SANTIAGO),1996-06-05,15:12:00,1996-06-05,16:30:00,,0,0.1,0.1,
DM00620,BRAGA,CELORICO DE BASTO,BRITELO,1996-06-05,16:20:00,1996-06-05,18:00:00,,0,0.1,0.1,
DM00624,BRAGA,GUIMARÃES,MOREIRA DE CÓNEGOS,1996-06-05,18:15:00,1996-06-05,19:30:00,,0,0.1,0.1,
DM00627,PORTO,PAÇOS DE FERREIRA,FRAZÃO,1996-06-05,19:05:00,1996-06-05,21:00:00,,0,0.1,0.1,
DM00633,PORTO,LOUSADA,LUSTOSA,1996-06-05,22:30:00,1996-06-05,23:50:00,,0,0.1,0.1,
DM00641,PORTO,MAIA,AVIOSO(SÃO PEDRO),1996-06-06,05:45:00,1996-06-06,08:35:00,,0,0.1,0.1,
DM00643,PORTO,AMARANTE,FREGIM,1996-06-06,12:40:00,1996-06-06,14:00:00,,0,0.1,0.1,
DM00649,BRAGA,FAFE,FAFE,1996-06-06,15:50:00,1996-06-06,16:50:00,,0,0.1,0.1,
DM00652,BRAGA,GUIMARÃES,INFIAS,1996-06-06,17:30:00,1996-06-06,18:35:00,,0,0.1,0.1,
DM00654,PORTO,PÓVOA DE VARZIM,TERROSO,1996-06-06,18:28:00,1996-06-06,19:40:00,,0,0.1,0.1,
DM00665,BRAGA,BRAGA,ARENTIM,1996-06-07,02:40:00,1996-06-07,06:10:00,,0,0.1,0.1,
DM00675,PORTO,PAÇOS DE FERREIRA,FERREIRA,1996-06-07,22:45:00,1996-06-07,23:20:00,,0,0.1,0.1,
DM00683,AVEIRO,AROUCA,MANSORES,1996-06-08,13:35:00,1996-06-08,15:00:00,,0,0.1,0.1,
DM00688,BRAGA,VILA NOVA DE FAMALICÃO,MOGEGE,1996-06-08,20:30:00,1996-06-08,21:50:00,S,0,0.1,0.1,REA
DM00689,AVEIRO,SANTA MARIA DA FEIRA,SÃO PAIO DE OLEIROS,1996-06-08,17:10:00,1996-06-08,18:45:00,,0,0.1,0.1,
DM00690,PORTO,VILA NOVA DE GAIA,MADALENA,1996-06-08,17:20:00,1996-06-08,18:35:00,,0,0.1,0.1,
DM00703,PORTO,MAIA,NOGUEIRA,1996-06-08,23:30:00,1996-06-09,02:15:00,,0,0.1,0.1,
DM00708,PORTO,SANTO TIRSO,SEQUEIRÓ,1996-06-09,15:30:00,1996-06-09,16:20:00,,0,0.1,0.1,
DM00709,BRAGA,GUIMARÃES,CALDAS DE VIZELA(SÃO MIGUEL),1996-06-09,15:40:00,1996-06-09,16:10:00,,0,0.1,0.1,
DM00719,BRAGA,BARCELOS,TAMEL(SÃO VERÍSSIMO),1996-06-09,19:00:00,1996-06-09,19:30:00,,0,0.1,0.1,
DM00723,AVEIRO,CASTELO DE PAIVA,PARAÍSO,1996-06-09,22:00:00,1996-06-10,00:20:00,,0,0.1,0.1,
DM00730,PORTO,VALONGO,SOBRADO,1996-06-10,02:30:00,1996-06-10,03:10:00,,0,0.1,0.1,
DM00735,PORTO,VILA NOVA DE GAIA,GRIJÓ,1996-06-10,14:07:00,1996-06-10,15:15:00,,0,0.1,0.1,
DM00737,PORTO,SANTO TIRSO,BOUGADO(SANTIAGO),1996-06-10,14:43:00,1996-06-10,15:55:00,,0,0.1,0.1,
DM00738,BRAGA,GUIMARÃES,COSTA,1996-06-10,14:55:00,1996-06-10,16:15:00,,0,0.1,0.1,
DM00739,PORTO,GONDOMAR,JOVIM,1996-06-10,15:00:00,1996-06-10,16:10:00,,0,0.1,0.1,
DM00750,PORTO,PAÇOS DE FERREIRA,PENAMAIOR,1996-06-12,01:10:00,1996-06-12,02:10:00,S,0,0.1,0.1,REA
DM00750,PORTO,PAÇOS DE FERREIRA,PENAMAIOR,1996-06-10,17:30:00,1996-06-10,18:20:00,,0,0.1,0.1,
DM00768,BRAGA,FAFE,ABOIM,1996-06-11,14:00:00,1996-06-11,16:35:00,,0,0.1,0.1,
DM00771,PORTO,MARCO DE CANAVESES,FORNOS,1996-06-11,14:40:00,1996-06-11,15:40:00,,0,0.1,0.1,
DM00772,BRAGA,BARCELOS,ABADE DE NEIVA,1996-06-11,15:10:00,1996-06-11,16:00:00,,0,0.1,0.1,
DM00782,PORTO,PENAFIEL,MARECOS,1996-06-11,19:30:00,1996-06-11,20:40:00,,0,0.1,0.1,
DM00793,BRAGA,BARCELOS,RIO COVO(SANTA EULÁLIA),1996-06-12,10:33:00,1996-06-12,11:35:00,,0,0.1,0.1,
DM00796,BRAGA,VILA NOVA DE FAMALICÃO,ESMERIZ,1996-06-12,13:20:00,1996-06-12,14:25:00,,0,0.1,0.1,
DM00797,AVEIRO,SANTA MARIA DA FEIRA,PAÇOS DE BRANDÃO,1996-06-12,13:20:00,1996-06-12,14:00:00,,0,0.1,0.1,
DM00811,PORTO,GONDOMAR,GONDOMAR(SÃO COSME),1996-06-12,16:45:00,1996-06-12,18:35:00,,0,0.1,0.1,
DM00819,PORTO,SANTO TIRSO,RORIZ,1996-06-12,17:45:00,1996-06-12,18:30:00,,0,0.1,0.1,
DM00824,PORTO,VILA NOVA DE GAIA,GRIJÓ,1996-06-12,21:20:00,1996-06-12,22:40:00,,0,0.1,0.1,
DM00831,PORTO,SANTO TIRSO,SANTO TIRSO,1996-06-14,13:50:00,1996-06-14,14:55:00,S,0,0.1,0.1,REA
DM00834,BRAGA,FAFE,REGADAS,1996-06-13,10:25:00,1996-06-13,12:15:00,,0,0.1,0.1,
DM00838,BRAGA,GUIMARÃES,GONÇA,1996-06-15,14:45:00,1996-06-15,15:15:00,S,0,0.1,0.1,REA
DM00841,BRAGA,VILA NOVA DE FAMALICÃO,MOGEGE,1996-06-13,15:20:00,1996-06-13,15:55:00,,0,0.1,0.1,
DM00845,PORTO,MARCO DE CANAVESES,VILA BOA DO BISPO,1996-06-13,18:40:00,1996-06-13,19:30:00,,0,0.1,0.1,
DM00847,PORTO,PAREDES,LORDELO,1996-06-15,00:40:00,1996-06-15,01:40:00,S,0,0.1,0.1,REA
DM00854,BRAGA,BRAGA,CUNHA,1996-06-15,20:30:00,1996-06-15,23:40:00,S,0,0.1,0.1,REA
DM00866,BRAGA,BARCELOS,POUSA,1996-06-14,13:25:00,1996-06-14,14:35:00,,0,0.1,0.1,
DM00870,PORTO,MATOSINHOS,GUIFÕES,1996-06-14,14:55:00,1996-06-14,16:30:00,,0,0.1,0.1,
DM00880,AVEIRO,SANTA MARIA DA FEIRA,ARRIFANA,1996-06-14,17:40:00,1996-06-14,18:25:00,,0,0.1,0.1,
DM00885,BRAGA,PÓVOA DE LANHOSO,GARFE,1996-06-15,15:30:00,1996-06-15,18:15:00,S,0,0.1,0.1,REA
DM00885,BRAGA,PÓVOA DE LANHOSO,GARFE,1996-06-14,20:15:00,1996-06-14,22:55:00,,0,0.1,0.1,
DM00900,BRAGA,PÓVOA DE LANHOSO,TAÍDE,1996-06-15,13:45:00,1996-06-15,16:15:00,,0,0.1,0.1,
DM00902,PORTO,AMARANTE,OLIVEIRA,1996-06-15,14:00:00,1996-06-15,14:45:00,,0,0.1,0.1,
DM00903,PORTO,PAREDES,SOBROSA,1996-06-15,21:05:00,1996-06-15,22:20:00,S,0,0.1,0.1,REA
DM00908,BRAGA,AMARES,PORTELA,1996-06-15,15:20:00,1996-06-15,16:45:00,,0,0.1,0.1,
DM00915,PORTO,PAÇOS DE FERREIRA,PAÇOS DE FERREIRA,1996-06-15,17:00:00,1996-06-15,17:50:00,,0,0.1,0.1,
DM00922,BRAGA,VILA VERDE,PARADA DE GATIM,1996-06-15,22:15:00,1996-06-15,23:25:00,,0,0.1,0.1,
DM00923,BRAGA,GUIMARÃES,INFIAS,1996-06-15,23:20:00,1996-06-16,00:10:00,,0,0.1,0.1,
DM00924,BRAGA,VILA VERDE,ESQUEIROS,1996-06-15,23:40:00,1996-06-16,00:40:00,,0,0.1,0.1,
DM00976,BRAGA,CELORICO DE BASTO,VALE DE BOURO,1996-06-17,20:30:00,1996-06-17,21:45:00,,0,0.1,0.1,
DM00981,PORTO,PENAFIEL,FONTE ARCADA,1996-06-18,01:35:00,1996-06-18,02:30:00,,0,0.1,0.1,
DM00989,BRAGA,VILA NOVA DE FAMALICÃO,LEMENHE,1996-06-19,01:10:00,1996-06-19,02:20:00,,0,0.1,0.1,
DM00993,PORTO,GONDOMAR,MEDAS,1996-06-19,10:30:00,1996-06-19,12:00:00,,0,0.1,0.1,
DM01012,BRAGA,VILA NOVA DE FAMALICÃO,CALENDÁRIO,1996-06-19,17:10:00,1996-06-19,18:40:00,,0,0.1,0.1,
DM01014,BRAGA,BARCELOS,AREIAS DE VILAR,1996-06-19,23:30:00,1996-06-20,00:40:00,S,0,0.1,0.1,REA
DM01015,PORTO,FELGUEIRAS,MARGARIDE(SANTA EULÁLIA),1996-06-19,17:50:00,1996-06-19,20:10:00,,0,0.1,0.1,
DM01032,PORTO,PAREDES,VILELA,1996-06-20,10:35:00,1996-06-20,12:30:00,S,0,0.1,0.1,REA
DM01038,AVEIRO,ESPINHO,ANTA,1996-06-25,13:30:00,1996-06-25,14:00:00,S,0,0.1,0.1,REA
DM01040,PORTO,PENAFIEL,FONTE ARCADA,1996-06-24,22:15:00,1996-06-24,23:00:00,S,0,0.1,0.1,REA
DM01041,BRAGA,VILA NOVA DE FAMALICÃO,OLIVEIRA(SANTA MARIA),1996-06-22,03:35:00,1996-06-22,04:40:00,,0,0.1,0.1,
DM01042,VILA REAL,RIBEIRA DE PENA,SANTA MARINHA,1996-06-23,12:50:00,1996-06-23,14:10:00,S,0,0.1,0.1,REA
DM01050,BRAGA,FAFE,ANTIME,1996-06-22,18:30:00,1996-06-22,19:05:00,,0,0.1,0.1,
DM01053,BRAGA,BARCELOS,REMELHE,1996-06-22,19:05:00,1996-06-22,20:00:00,,0,0.1,0.1,
DM01059,PORTO,PAÇOS DE FERREIRA,FREAMUNDE,1996-06-22,23:55:00,1996-06-23,00:45:00,,0,0.1,0.1,
DM01061,PORTO,GONDOMAR,LOMBA,1996-06-24,16:00:00,1996-06-24,17:50:00,S,0,0.1,0.1,REA
DM01064,BRAGA,GUIMARÃES,SELHO(SÃO LOURENÇO),1996-06-23,01:40:00,1996-06-23,03:55:00,,0,0.1,0.1,
DM01066,PORTO,SANTO TIRSO,SANTO TIRSO,1996-06-23,04:30:00,1996-06-23,05:25:00,,0,0.1,0.1,
DM01068,BRAGA,GUIMARÃES,PENCELO,1996-06-23,08:00:00,1996-06-23,09:50:00,,0,0.1,0.1,
DM01072,BRAGA,FAFE,ESTORÃOS,1996-06-23,11:40:00,1996-06-23,12:25:00,,0,0.1,0.1,
DM01073,PORTO,GONDOMAR,FOZ DO SOUSA,1996-06-23,11:50:00,1996-06-23,13:00:00,,0,0.1,0.1,
DM01075,PORTO,PAÇOS DE FERREIRA,FREAMUNDE,1996-06-23,13:50:00,1996-06-23,14:30:00,,0,0.1,0.1,
DM01083,BRAGA,VILA NOVA DE FAMALICÃO,RIBEIRÃO,1996-06-23,15:05:00,1996-06-23,16:00:00,,0,0.1,0.1,
DM01092,AVEIRO,SANTA MARIA DA FEIRA,SANFINS,1996-06-26,16:10:00,1996-06-26,18:00:00,S,0,0.1,0.1,REA
DM01098,PORTO,GONDOMAR,MELRES,1996-06-23,16:45:00,1996-06-23,17:30:00,,0,0.1,0.1,
DM01101,BRAGA,GUIMARÃES,COSTA,1996-06-26,,,,S,0,0.1,0.1,REA
DM01104,PORTO,GONDOMAR,FÂNZERES,1996-06-23,17:15:00,1996-06-23,18:15:00,,0,0.1,0.1,
DM01114,PORTO,MAIA,GEMUNDE,1996-06-23,18:10:00,1996-06-23,18:45:00,,0,0.1,0.1,
DM01115,AVEIRO,SANTA MARIA DA FEIRA,RIO MEÃO,1996-06-23,18:25:00,1996-06-23,19:20:00,,0,0.1,0.1,
DM01116,AVEIRO,ESPINHO,SILVALDE,1996-06-23,18:30:00,1996-06-23,19:45:00,,0,0.1,0.1,
DM01117,PORTO,MAIA,ÁGUAS SANTAS,1996-06-23,18:35:00,1996-06-23,19:30:00,,0,0.1,0.1,
DM01121,BRAGA,GUIMARÃES,FERMENTÕES,1996-06-23,18:50:00,1996-06-23,19:25:00,,0,0.1,0.1,
DM01123,PORTO,VILA DO CONDE,VILAR DE PINHEIRO,1996-06-23,19:00:00,1996-06-23,19:50:00,,0,0.1,0.1,
DM01125,BRAGA,GUIMARÃES,PENCELO,1996-06-23,19:35:00,1996-06-23,20:15:00,,0,0.1,0.1,
DM01130,PORTO,SANTO TIRSO,BURGÃES,1996-06-23,20:30:00,1996-06-23,21:15:00,,0,0.1,0.1,
DM01131,BRAGA,GUIMARÃES,BRITEIROS(SALVADOR),1996-06-23,20:40:00,1996-06-23,22:10:00,,0,0.1,0.1,
DM01132,PORTO,VILA DO CONDE,VAIRÃO,1996-06-23,20:40:00,1996-06-23,21:40:00,,0,0.1,0.1,
DM01134,PORTO,GONDOMAR,GONDOMAR(SÃO COSME),1996-06-23,22:10:00,1996-06-23,23:30:00,,0,0.1,0.1,
DM01136,BRAGA,GUIMARÃES,LORDELO,1996-06-23,22:40:00,1996-06-23,23:40:00,,0,0.1,0.1,
DM01143,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,NOGUEIRA,1996-06-23,23:10:00,1996-06-24,01:05:00,,0.1,0.1,0.2,
DM01151,PORTO,VILA NOVA DE GAIA,CANELAS,1996-06-28,16:10:00,1996-06-28,17:10:00,S,0,0.1,0.1,REA
DM01156,PORTO,PAREDES,LORDELO,1996-06-24,01:15:00,1996-06-24,03:30:00,,0,0.1,0.1,
DM01156,PORTO,PAREDES,LORDELO,1996-06-27,12:10:00,1996-06-27,14:00:00,S,0,0.1,0.1,REA
DM01158,PORTO,GONDOMAR,SÃO PEDRO DA COVA,1996-06-24,01:55:00,1996-06-24,03:00:00,,0,0.1,0.1,
DM01160,PORTO,SANTO TIRSO,GUIDÕES,1996-06-24,03:55:00,1996-06-24,04:35:00,,0,0.1,0.1,
DM01160,PORTO,SANTO TIRSO,GUIDÕES,1996-06-26,17:33:00,1996-06-26,19:30:00,S,0,0.1,0.1,REA
DM01167,PORTO,GONDOMAR,FÂNZERES,1996-06-24,15:40:00,1996-06-24,16:30:00,S,0,0.1,0.1,REA
DM01169,AVEIRO,ESPINHO,GUETIM,1996-06-24,06:40:00,1996-06-24,09:15:00,,0,0.1,0.1,
DM01170,PORTO,PAÇOS DE FERREIRA,FREAMUNDE,1996-06-24,06:55:00,1996-06-24,07:20:00,,0,0.1,0.1,
DM01193,AVEIRO,SANTA MARIA DA FEIRA,SÃO PAIO DE OLEIROS,1996-06-25,15:45:00,1996-06-25,17:45:00,S,0,0.1,0.1,REA
DM01193,AVEIRO,SANTA MARIA DA FEIRA,SÃO PAIO DE OLEIROS,1996-06-24,21:55:00,1996-06-24,23:00:00,S,0,0.1,0.1,REA
DM01198,PORTO,MAIA,VILA NOVA DA TELHA,1996-06-24,14:17:00,1996-06-24,15:50:00,,0,0.1,0.1,
DM01202,PORTO,AMARANTE,FIGUEIRÓ(SANTIAGO),1996-06-24,14:35:00,1996-06-24,15:30:00,,0,0.1,0.1,
DM01208,PORTO,PAÇOS DE FERREIRA,FREAMUNDE,1996-06-24,15:10:00,1996-06-24,16:25:00,,0,0.1,0.1,
DM01210,PORTO,MAIA,GEMUNDE,1996-06-24,15:15:00,1996-06-24,17:10:00,,0,0.1,0.1,
DM01211,PORTO,VILA NOVA DE GAIA,AVINTES,1996-06-24,15:20:00,1996-06-24,16:00:00,,0,0.1,0.1,
DM01212,PORTO,VALONGO,VALONGO,1996-06-25,16:25:00,1996-06-25,17:10:00,S,0,0.1,0.1,REA
DM01214,PORTO,MATOSINHOS,GUIFÕES,1996-06-24,15:40:00,1996-06-24,16:20:00,,0,0.1,0.1,
DM01216,PORTO,PAREDES,LORDELO,1996-06-24,16:00:00,1996-06-24,16:35:00,,0,0.1,0.1,
DM01219,BRAGA,VILA NOVA DE FAMALICÃO,PEDOME,1996-06-24,16:15:00,1996-06-24,16:45:00,,0,0.1,0.1,
DM01220,PORTO,PENAFIEL,RECEZINHOS(SÃO MAMEDE),1996-06-24,16:17:00,1996-06-24,17:50:00,,0,0.1,0.1,
DM01224,PORTO,VILA DO CONDE,LABRUGE,1996-06-25,13:00:00,1996-06-25,13:50:00,S,0,0.1,0.1,REA
DM01224,PORTO,VILA DO CONDE,LABRUGE,1996-06-24,16:30:00,1996-06-24,18:25:00,,0,0.1,0.1,
DM01228,PORTO,PAREDES,LORDELO,1996-06-24,16:43:00,1996-06-24,17:45:00,,0,0.1,0.1,
DM01236,PORTO,PAREDES,LORDELO,1996-06-24,18:00:00,1996-06-24,19:15:00,,0,0.1,0.1,
DM01239,PORTO,PAREDES,CRISTELO,1996-06-24,18:35:00,1996-06-24,19:30:00,,0,0.1,0.1,
DM01243,BRAGA,AMARES,RENDUFE,1996-06-24,18:50:00,1996-06-24,19:00:00,,0,0.1,0.1,
DM01255,BRAGA,BRAGA,ARENTIM,1996-06-24,20:57:00,1996-06-24,22:00:00,,0,0.1,0.1,
DM01259,AVEIRO,OLIVEIRA DE AZEMÉIS,TRAVANCA,1996-06-26,15:25:00,1996-06-26,16:50:00,S,0,0.1,0.1,REA
DM01260,PORTO,VILA NOVA DE GAIA,OLIVAL,1996-06-24,22:35:00,1996-06-25,00:10:00,,0,0.1,0.1,
DM01264,BRAGA,CELORICO DE BASTO,BRITELO,1996-06-24,,,,,0,0.1,0.1,
DM01272,BRAGA,GUIMARÃES,LORDELO,1996-06-24,,,,,0,0.1,0.1,
DM01274,BRAGA,FAFE,MEDELO,1996-06-24,,,,,0,0.1,0.1,
DM01295,PORTO,PENAFIEL,FONTE ARCADA,1996-06-25,08:10:00,1996-06-25,09:00:00,,0,0.1,0.1,
DM01296,PORTO,PAÇOS DE FERREIRA,CARVALHOSA,1996-06-25,09:45:00,1996-06-25,10:23:00,,0,0.1,0.1,
DM01298,AVEIRO,OLIVEIRA DE AZEMÉIS,OLIVEIRA DE AZEMÉIS,1996-06-25,11:25:00,1996-06-25,12:30:00,,0,0.1,0.1,
DM01299,PORTO,PENAFIEL,FONTE ARCADA,1996-06-25,18:45:00,1996-06-25,20:15:00,S,0,0.1,0.1,REA
DM01300,PORTO,MARCO DE CANAVESES,PAREDES DE VIADORES,1996-06-25,11:50:00,1996-06-25,14:10:00,,0,0.1,0.1,
DM01303,PORTO,LOUSADA,CAÍDE DE REI,1996-06-26,21:00:00,1996-06-26,21:45:00,S,0,0.1,0.1,REA
DM01304,PORTO,VILA NOVA DE GAIA,VILAR DE ANDORINHO,1996-06-25,12:45:00,1996-06-25,13:55:00,,0,0.1,0.1,
DM01305,AVEIRO,SANTA MARIA DA FEIRA,MILHEIRÓS DE POIARES,1996-06-25,12:50:00,1996-06-25,14:30:00,,0,0.1,0.1,
DM01305,AVEIRO,SANTA MARIA DA FEIRA,MILHEIRÓS DE POIARES,1996-06-25,16:25:00,1996-06-25,17:25:00,S,0,0.1,0.1,REA
DM01306,PORTO,GONDOMAR,SÃO PEDRO DA COVA,1996-06-25,12:55:00,1996-06-25,13:20:00,,0,0.1,0.1,
DM01309,PORTO,PAÇOS DE FERREIRA,PENAMAIOR,1996-06-25,13:30:00,1996-06-25,16:10:00,,0,0.1,0.1,
DM01334,AVEIRO,SANTA MARIA DA FEIRA,SÃO JOÃO DE VER,1996-06-25,16:30:00,1996-06-25,17:30:00,,0,0.1,0.1,
DM01338,PORTO,PAREDES,REBORDOSA,1996-06-25,17:00:00,1996-06-25,18:00:00,,0.05,0.1,0.15,
DM01359,PORTO,MAIA,GEMUNDE,1996-06-25,21:30:00,1996-06-25,23:30:00,,0,0.1,0.1,
DM01360,PORTO,FELGUEIRAS,SENDIM,1996-06-29,14:56:00,1996-06-29,15:45:00,S,0,0.1,0.1,REA
DM01361,BRAGA,BARCELOS,GÓIOS,1996-06-25,23:35:00,1996-06-26,01:50:00,S,0,0.1,0.1,REA
DM01367,BRAGA,GUIMARÃES,CALDAS DE VIZELA(SÃO MIGUEL),1996-06-25,,,,,0,0.1,0.1,
DM01377,BRAGA,CABECEIRAS DE BASTO,RIO DOURO,1996-06-25,,,,,0,0.1,0.1,
DM01378,BRAGA,FAFE,SERAFÃO,1996-06-25,,,,,0,0.1,0.1,
DM01401,PORTO,FELGUEIRAS,BORBA DE GODIM,1996-06-26,11:00:00,1996-06-26,11:25:00,,0,0.1,0.1,
DM01425,PORTO,PENAFIEL,CANELAS,1996-06-26,15:30:00,1996-06-26,17:40:00,,0,0.1,0.1,
